Date	Flow_influent_[m3/d]	Flow_to_bio_[m3/d]	Flow_out_[m3/d]	SS_influent_[mg/l]	VSS_influent_[mg/l]	COD_influent_[mg/l]	COD_influent_filtered_[mg/l]	BOD5_influent_[mg/l]	N_tot_influent_[mg/l]	NH4_N_influent_[mg/l]	P_tot_influent_[mg/l]	PO4_P_influent_[mg/l]	pH_[-]	SS_influent_to_bio_[mg/l]	VSS_influent_to_bio_[mg/l]	COD_influent_to_bio_[mg/l]	COD_influent_filtered_to_bio_[mg/l]	BOD5_influent_to_bio_[mg/l]	N_tot_influent_to_bio_[mg/l]	NH4_N_influent_to_bio_[mg/l]	P_tot_influent_to_bio_[mg/l]	PO4_P_influent_to_bio_[mg/l]	SS_Line_1_[mg/l]	VSS_Line_1_[mg/l]	COD_Line_1_[mg/l]	SV_Line_1_[ml/l]	SVI_Line_1_[ml/g]	DSV_Line_1_[ml/l]	DSVI_Line_1_[ml/g]	SS_Line_2_[mg/l]	VSS_Line_2_[mg/l]	COD_Line_2_[mg/l]	SV_Line_2_[ml/l]	SVI_Line_2_[ml/g]	DSV_Line_2_[ml/l]	DSVI_Line_2_[ml/g]	SS_Line_3_[mg/l]	VSS_Line_3_[mg/l]	COD_Line_3_[mg/l]	SV_Line_3_[ml/l]	SVI_Line_3_[ml/g]	DSV_Line_3_[ml/l]	DSVI_Line_3_[ml/g]	SS_Line_4_[mg/l]	VSS_Line_4_[mg/l]	COD_Line_4_[mg/l]	SV_Line_4_[ml/l]	SVI_Line_4_[ml/g]	DSV_Line_4_[ml/l]	DSVI_Line_4_[ml/g]	SS_RAS_1_[g/l]	SS_RAS_2_[g/l]	SS_RAS_3_[g/l]	SS_RAS_4_[g/l]	Total_SRT_Line_1_[d]	Aerobic_SRT_Line_1_[d]	Total_SRT_Line_2_[d]	Aerobic_SRT_Line_2_[d]	Total_SRT_Line_3_[d]	Aerobic_SRT_Line_3_[d]	Total_SRT_Line_4_[d]	Aerobic_SRT_Line_4_[d]	DO_Line_1_setpoint_[mg/l]	DO_Line_1_value_[mg/l]	DO_Line_2_setpoint_[mg/l]	DO_Line_2_value_[mg/l]	DO_Line_3_setpoint_[mg/l]	DO_Line_3_value_[mg/l]	DO_Line_4_setpoint_[mg/l]	DO_Line_4_value_[mg/l]	Fe_to_bio_L1_[l/h]	Fe_to_bio_L2_[l/h]	Fe_to_bio_L3_[l/h]	Fe_to_bio_L4_[l/h]	SS_out_[mg/l]	VSS_out_[mg/l]	COD_out_[mg/l]	COD_filtered_out_[mg/l]	BOD_out_[mg/l]	N_tot_out_[mg/l]	NH4_N_out_[mg/l]	NO3_N_out_[mg/l]	P_tot_out_[mg/l]	PO4_P_out_[mg/l]	Temperature_[C]	Var.87
01-02-2020	87607	92850	89853	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	13,125694	13,0288889	12,923194	12,958611	27,2525	14,606528	27,298611	14,871111	31,272639	15,59	31,272639	15,59	0,9767253	1,0490642	1,1585135	1,0996099	0,9827141	0,9364188	1,179668	1,0951469	16,089306	13,63680556	32,04875	35,13041667	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
02-02-2020	76715	81729	77789	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	13,015556	13,0911111	13,139861	13,141667	34,009306	18,10125	33,004444	17,801806	37,413611	18,987917	37,413611	18,987917	1,0120516	0,9673239	1,2267606	1,2024814	1,0113178	0,9478326	1,1743025	1,1298172	10,086111	8,71763889	5,544306	5,16972222	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
03-02-2020	84867	92178	88036	290	240	560	110	220	40	30	5,5	2,44	7,65	109	88	265	77,4	   NA	45,1	27,95	7,14	4,79	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	13,097775	12,9752434	12,963561	12,84854	35,469541	18,519471	33,643115	17,965786	37,791933	18,396384	37,791933	18,396384	1,0744595	0,9867925	1,2395437	1,1885535	1,0211454	0,9261183	1,1789474	1,0105474	15,724722	14,82847222	10,593333	10,79194444	2,8	2	23	22	1,6	2,8	0,33	1,5	0,55	0,45	12,6	
04-02-2020	85620	88678	84160	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	13,401389	13,0258333	13,15125	13,183889	36,010417	18,470139	33,687778	17,750833	37,642639	17,807639	37,642639	17,807639	1,0418251	1,1314322	1,2552957	1,1475342	1,1440393	1,0794771	1,2061599	1,0593668	8,960833	7,87180556	3,158056	2,36972222	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
05-02-2020	68780	73928	70102	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	13,012083	12,9808333	12,731389	12,685972	35,981667	18,452083	33,146111	17,192778	37,366806	17,489583	37,366806	17,489583	1,0043724	0,9924476	1,1967949	1,1683727	1,0505477	0,9077728	1,1262411	0,894356	11,848611	11,49138889	34,50875	35,10930556	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
06-02-2020	51830	55910	53233	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	13,115972	13,0305556	13,177778	13,2775	29,114306	14,763333	27,286528	14,209306	31,208472	14,383056	31,208472	14,383056	1,0066025	0,884543	1,262819	1,0312425	0,9971599	0,9137784	1,1745902	0,7694868	7,326528	7,20861111	7,891667	8,18513889	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
07-02-2020	65411	71360	73017	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	14,619306	9,2121001	13,025627	12,861785	24,278273	12,323955	23,983008	12,700836	26,982985	12,545049	26,982985	12,545049	1,0635262	0,8743316	1,147012	0,9215116	1,0189781	0,8729508	1,2104439	0,6413613	6,955694	6,27694444	7,62	7,17305556	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
08-02-2020	61720	68155	64275	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	13,119167	5,5386111	12,913333	12,995	23,119861	11,880417	26,718611	13,428472	26,611806	12,566667	26,611806	12,566667	1,0514019	0,8774069	1,0805439	0,9583333	1,0295488	0,9023448	1,1913564	0,7683924	24,432222	12,89972222	22,955139	22,32083333	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
09-02-2020	126720	126699	119095	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	13,516667	5,2734722	13,170972	13,059306	22,92875	11,828472	30,888472	14,212778	26,590694	12,628889	26,590694	12,628889	1,1933148	0,9291034	1,1990724	1,0532491	1,1415698	0,9356449	1,2724274	0,884379	3,018333	1,95305556	2,842917	2,37527778	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
10-02-2020	130229	124637	119593	282	221	567,5	106	    NA	38,2	18,135	5,68	2,44	7,63	151	134	209	51,2	   NA	32,8	19,89	5,96	4,2	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	13,685694	5,4695833	12,911667	12,995972	22,255	11,319861	36,109722	15,900417	26,20125	12,273333	26,20125	12,273333	1,2761307	1,1745912	1,1753978	2,0496606	1,1594841	1,1009119	1,3562682	1,0715517	12,019444	5,00638889	13,016667	6,87194444	5,2	4,3	18,7	18,35	   NA	5,665	1,52	2,615	0,71	0,49	11,7	
11-02-2020	159845	136635	130601	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	12,827639	6,0505556	12,987917	12,967083	21,620694	11,169861	42,32625	18,292917	25,156667	11,838056	25,156667	11,838056	1,3394737	1,1784676	1,0268657	1,2992526	1,2913386	1,1597792	1,40342	1,1796117	39,446944	14,78041667	30,663611	22,42236111	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
12-02-2020	115408	102029	97297	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	12,937639	5,8147222	12,948056	13,061806	21,291111	11,103611	49,784722	20,113472	24,814583	11,675417	24,814583	11,675417	1,2678348	1,1948849	1,0487179	1,3958735	1,3091867	1,2403904	1,3924791	1,1670868	39,586944	17,50305556	29,015417	17,32722222	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
13-02-2020	118814	92360	86971	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	13,037083	5,3691667	13,075139	13,022639	20,760694	10,93375	48,366528	20,289306	24,445417	11,308056	24,445417	11,308056	1,2041312	1,1309524	1,0245113	1,2721973	1,1117647	0,6484083	1,2799742	1,1656376	48,268472	27,30347222	32,114306	28,50097222	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
14-02-2020	81676	86740	77294	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	12,924028	7,12875	12,728056	12,787222	19,098472	10,440972	44,947083	21,469722	24,159861	11,590278	24,159861	11,590278	1,1711467	1,1036765	1,2188946	1,3054707	1,1116628	0,4532468	1,1981084	1,0721438	39,086528	26,87097222	30,907083	30,28486111	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
15-02-2020	81875	87263	82895	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	12,042778	12,2086111	12,088333	11,954306	19,613611	11,033611	34,820139	17,720833	25,705833	13,445139	25,705833	13,445139	0,9914169	0,9105479	1,329589	1,1498652	0,9847188	0,4419386	1,1185792	1,0566667	53,738056	45,31	12,850278	8,62013889	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
16-02-2020	134909	135459	129086	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	12,266389	12,1863889	12,0625	12,082083	20,893194	11,476944	27,938333	14,079167	27,32875	14,953194	27,32875	14,953194	1,1275762	0,9398561	1,3462937	1,1774648	1,0918367	0,4250646	1,209233	1,0401596	13,499028	8,46361111	9,049722	7,62930556	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
17-02-2020	174891	157728	152427	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	12,159583	11,9731944	11,838889	11,889861	21,527917	11,79375	23,7875	11,985556	27,37125	15,266806	27,37125	15,266806	1,0359722	0,890846	1,47	1,3936376	1,3767888	0,5365352	1,4413613	1,2183274	17,265833	11,96486111	24,613611	16,82944444	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
18-02-2020	110183	108423	102896	160	140	360	97	140	32	23	4,4	2,5	7,7	173	158	219	64,8	   NA	36,2	23,14	5,88	3,93	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	11,984028	12,0133333	12,0225	11,975	21,9625	11,970278	20,311111	10,599028	26,610694	15,123611	26,610694	15,123611	1,0598291	0,9722798	1,2880734	1,3331545	1,1246618	0,460443	1,168375	1,0735142	50,203472	41,76611111	35,819861	31,63527778	3,5	2,5	19	23	2,6	4,7	1,4	2,9	1	0,89	12,8	
19-02-2020	158011	140856	135455	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	12,054306	11,9272222	11,997917	12,012222	22,434167	12,069444	17,791389	9,9125	25,333056	14,369722	25,333056	14,369722	1,0838462	1,0043478	1,4312329	1,2786207	1,1611602	0,4976368	1,2043732	1,0834553	51,778056	29,28486111	40,088611	24,15111111	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
20-02-2020	157830	133604	126573	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	11,864306	11,9470833	11,914306	11,789861	22,139167	11,56875	18,01125	10,125556	23,775694	13,013333	23,775694	13,013333	1,1643052	1,1272601	1,3349934	1,2809202	1,0726813	0,4019763	1,2003106	1,03216	61,099722	44,95847222	61,127917	56,83097222	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
21-02-2020	152399	135140	129489	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	12,169306	12,0851389	12,032778	12,214306	20,318056	10,760278	17,358611	10,190278	22,516667	11,918194	22,516667	11,918194	1,0040486	0,9356275	1,3752355	1,3748318	1,2528804	0,5661654	1,2662375	1,1482117	20,009306	13,32847222	22,420139	17,40791667	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
22-02-2020	189113	161593	153113	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	12,094861	11,9954167	12,079444	12,047222	19,377778	10,387361	17,144167	9,945556	21,834444	11,253472	21,834444	11,253472	0,9396154	0,9034974	1,263857	1,2559796	1,1748191	0,5346382	1,2719611	1,1935691	20,213194	13,44486111	21,00625	9,61472222	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
23-02-2020	143713	140513	135031	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	11,960833	12,1038889	11,995972	11,983333	19,345694	10,455972	16,9125	9,735278	22,158611	11,598333	22,158611	11,598333	0,9980027	0,9245661	1,3543367	1,3844961	1,2849359	0,61981	1,2788122	1,1876033	11,907083	5,77152778	18,292639	4,77291667	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
24-02-2020	142991	125446	119418	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	11,486806	11,4529167	11,668472	11,772361	19,740417	10,493611	16,568611	8,806389	22,84375	11,310417	22,84375	11,310417	1,1223545	1,0050193	1,2697842	1,1577941	1,1758209	0,4776824	1,1627393	0,9374644	40,081667	19,95486111	35,126667	19,38111111	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
25-02-2020	190166	155914	148993	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	12,060556	11,85375	11,868889	11,891528	20,025694	10,6	16,038889	8,480972	23,250694	11,105	23,250694	11,105	1,3115278	1,1956463	1,5	1,4440934	1,4455172	0,6013975	1,4574138	1,0808547	35,234028	8,3925	46,267083	22,30388889	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
26-02-2020	185971	151151	140885	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	2612	1976	3134	 NA	       NA	150	150	2048	1608	2579	 NA	       NA	170	170	2980	2224	3546	 NA	       NA	120	120	4068	3076	4990	 NA	       NA	120	120	11,994861	11,7402778	12,033333	12,088333	20,126389	10,699583	16,104444	8,535139	22,247917	10,578611	22,247917	10,578611	0,9936111	1,0067586	1,4609722	1,4909465	1,135348	0,6750305	1,4547619	1,3526902	29,919583	20,91013889	31,435417	41,62027778	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
27-02-2020	186221	147756	141167	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	11,921389	11,6559722	12,078472	11,848056	20,135278	10,7	16,438472	8,805694	21,152222	10,044167	21,152222	10,044167	1,4834722	1,4239683	1,5	1,4625806	1,4797513	0,8235197	1,4774423	1,1949091	40,129583	25,10444444	37,085417	43,14152778	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
28-02-2020	143385	127901	121949	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	12,038194	11,5448611	12,065	12,071528	20,215972	10,673056	16,945417	9,074722	20,175417	9,53875	20,175417	9,53875	1,4404199	1,3632446	1,4721704	1,4352243	1,44883	1,3037879	1,43392	1,1314985	30,621528	19,35361111	32,819028	19,96569444	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
29-02-2020	178669	139030	132394	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	12,083194	12,0415278	12,304583	12,11375	17,938194	9,417083	15,396944	8,055972	18,158472	8,319722	18,158472	8,319722	1,3286957	1,2509135	1,4350985	1,3641119	1,2503597	1,1188366	1,3125193	1,056	20,384028	10,64388889	29,305972	14,95166667	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
01-03-2020	    NA	    NA	    NA	97	86	268	44,2	    NA	28,6	17,55	3,45	2,11	7,88	81	70	182	37,2	   NA	28	21,32	5,19	3,59	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	12,033194	11,9775	12,236111	12,001667	16,11625	8,715278	14,541528	7,889861	17,36625	8,107917	17,36625	8,107917	1,1982517	1,1726959	1,3246253	1,3087757	1,0938547	1,0429348	1,1637681	0,9471927	17,826528	8,80805556	20,626528	7,51583333	2,3	2	18,5	15,7	   NA	6,24	1,82	3,3	0,81	0,69	11,4	
02-03-2020	    NA	    NA	    NA	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	11,931667	11,9630556	11,504722	11,958889	16,278333	9,084583	14,534444	8,088333	17,616667	8,695694	17,616667	8,695694	1,1976027	1,0775805	1,303444	1,2371951	1,0277411	0,9001266	1,096832	0,9509186	33,655972	27,35402778	31,745833	23,03347222	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
03-03-2020	    NA	    NA	    NA	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	12,037639	11,9623611	12,882639	12,017917	16,537917	9,449444	14,775417	8,217222	17,772639	9,0275	17,772639	9,0275	1,3646937	0,7457364	1,3815707	1,0084746	1,1504274	0,7321221	1,2536306	0,5826299	35,719306	31,24333333	26,9425	32,85041667	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
04-03-2020	    NA	    NA	    NA	     NA	     NA	      NA	   NA	    NA	   NA	    NA	    NA	   NA	  NA	    NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	  NA	  NA	  NA	 NA	       NA	 NA	 NA	13,35125	12,1843056	13,217222	12,110556	16,611806	9,654722	16,004306	9,092361	18,780694	9,738056	18,780694	9,738056	1,3941469	1,1129584	1,4548732	1,244	1,2589474	1,0026667	1,3866131	0,8974901	18,625556	5,175	24,084444	15,81958333	    NA	    NA	   NA	   NA	   NA	    NA	   NA	    NA	   NA	   NA	  NA	NA
