Date	Flow_influent_[m3/d]	Flow_out_[m3/d]	pH_influent	Conductivity_influent_[mS/cm]	SS_influent_[mg/l]	VSS_influent_[mg/l]	COD_influent_[mg/l]	COD_influent_filtered_[mg/l]	BOD5_influent_[mg/l]	N_tot_influent_[mg/l]	NH4_N_influent_[mg/l]	P_tot_influent_[mg/l]	PO4_P_influent_[mg/l]	SS_influent_to_bio_[mg/l]	COD_influent_to_bio_[mg/l]	COD_influent_filtered_to_bio_[mg/l]	BOD5_influent_to_bio_[mg/l]	N_tot_influent_to_bio_[mg/l]	NH4_N_influent_to_bio_[mg/l]	P_tot_influent_to_bio_[mg/l]	PO4_P_influent_to_bio_[mg/l]	VSS_Line_A_[mg/l]	COD_Line_A_[mg/l]	SV_Line_A_[ml/l]	SVI_Line_A_[ml/g]	DSV_Line_A_[ml/l]	DSVI_Line_A_[ml/g]	Filament_Index_Line_A	Sedimentation_on_AS_Line_A_[m/h]	VSS_Line_B_[mg/l]	COD_Line_B_[mg/l]	SV_Line_B_[ml/l]	SVI_Line_B_[ml/g]	DSV_Line_B_[ml/l]	DSVI_Line_B_[ml/g]	Filament_Index_Line_B	Sedimentation_on_AS_Line_B_[m/h]	VSS_Line_C_[mg/l]	COD_Line_C_[mg/l]	SV_Line_C_[ml/l]	SVI_Line_C_[ml/g]	DSV_Line_C_[ml/l]	DSVI_Line_C_[ml/g]	Filament_Index_Line_C	Sedimentation_on_AS_Line_C_[m/h]	VSS_Line_D_[mg/l]	COD_Line_D_[mg/l]	SV_Line_D_[ml/l]	SVI_Line_D_[ml/g]	DSV_Line_D_[ml/l]	DSVI_Line_D_[ml/g]	Filament_Index_Line_D	Sedimentation_on_AS_Line_D_[m/h]	SS_tank_Line_A_[g/l]	SS_tank_Line_B_[g/l]	SS_tank_Line_C_[g/l]	SS_tank_Line_D_[g/l]	SS_RAS_Line_A_[g/l]	SS_RAS_Line_B_[g/l]	SS_RAS_Line_C_[g/l]	SS_RAS_Line_D_[g/l]	Total_SRT_Line_A_[d]	Aerobic_SRT_Line_A_[d]	Total_SRT_Line_B_[d]	Aerobic_SRT_Line_B_[d]	Total_SRT_Line_C_[d]	Aerobic_SRT_Line_C_[d]	Total_SRT_Line_D_[d]	Aerobic_SRT_Line_D_[d]	DO_Line_A_setpoint_[mg/l]	DO_Line_A_value_[mg/l]	DO_Line_B_setpoint_[mg/l]	DO_Line_B_value_[mg/l]	DO_Line_C_setpoint_[mg/l]	DO_Line_C_value_[mg/l]	DO_Line_D_setpoint_[mg/l]	DO_Line_D_value_[mg/l]	Fe_in_tank_A_[l/d]	Fe_in_effluent_A_[l/d]	Fe_in_tank_B_[l/d]	Fe_in_effluent_B_[l/d]	Fe_in_tank_C_[l/d]	Fe_in_effluent_C_[l/d]	Fe_in_tank_D_[l/d]	Fe_in_effluent_D_[l/d]	C_dosing_Line_A_[l/d]	C_dosing_Line_B_[l/d]	C_dosing_Line_C_[l/d]	C_dosing_Line_D_[l/d]	SS_out_[mg/l]	COD_out_[mg/l]	COD_filtered_out_[mg/l]	N_tot_out_[mg/l]	NH4_N_out_[mg/l]	NO3_N_out_[mg/l]	NO2_N_out_[mg/l]	P_tot_out_[mg/l]	PO4_P_out_[mg/l]	Temperature_[C]
13-02-2017	44782	45181	      NA	         NA	361	314	660	130	428	60	47	7,9	4,2	169	660	100	135	63	49	8,6	5,6	  NA	    NA	970	253,6611	270	176,51674	  NA	  NA	  NA	  NA	955	313,73193	230	188,89619	  NA	  NA	    NA	   NA	980	240,9046	320	196,65683	  NA	  NA	  NA	  NA	970	293,58354	260	196,73123	  NA	  NA	3,925653	3,392856	3,6278729	3,0697284	12,482896	12,325865	12,499265	8,781953	25,699028	15,500556	19,003472	10,285694	21,660972	13,507222	24,75972	10,195	1,609371	0,5231332	1,607717	1,3119011	1,665857	1,2497214	1,417064	1,3471637	4,80E+00	133,4155854	4,8000001	120,32798	4,8	120	4,80E+00	125,2637	212,405828	589,138995	5,37E+02	214,690791	4,1213	36,270935	19,819921	11,353642	0,75315848	6,92E+00	1,712280875	0,48009262	9,96E-02	10,930704
14-02-2017	48107	48475	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,621161	3,35438	3,5888353	2,9777341	12,039406	11,6039	12,209319	7,17632	24,81375	14,834861	18,612222	9,987361	21,199583	13,135278	24,05542	9,867222	1,58589	0,5110561	1,647496	1,3024745	1,736523	1,2323298	1,508952	1,3930979	4,80E+00	131,6220469	4,8000001	120	4,8	120,26535	4,80E+00	120	180,629075	455,395458	4,92E+02	272,911314	3,803402	27,165798	19,819921	11,087118	0,0186006	1,71E-01	0,043413465	0,45768231	2,46E-03	11,148654
15-02-2017	46569	47150	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,71661	3,44687	3,6679505	2,7746089	12,079794	11,400714	12,077268	7,697519	22,304722	13,280833	18,550417	9,920278	20,042361	12,307361	24,38514	9,967639	1,617566	0,670765	1,695448	1,316474	1,74782	1,2489796	1,502264	1,3554054	4,80E+00	120	4,8000001	120	4,8	120,2553	4,80E+00	120	182,86128	709,009799	7,23E+02	179,049214	4,069843	53,981483	0	3,103351	0	3,56E-04	0,001178111	1,24832177	0,00E+00	11,336166
16-02-2017	50613	51079	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,595178	3,205163	3,3896745	2,8933798	12,495918	12,06746	12,495227	8,73494	21,797361	12,948889	18,598056	9,839167	19,843194	12,125139	24,45042	9,941667	1,662454	0,6594595	1,655622	1,2456897	1,764455	1,2647126	1,577318	1,372117	4,80E+00	120	4,8000001	121,40016	4,8	120,45476	4,80E+00	120,084622	217,845835	966,182509	1,12E+03	294,134754	5,742512	99,99	34,262108	16,151037	0,50671789	7,25E+00	0,483843996	5	5,10E-01	11,530682
17-02-2017	47054	47647	      NA	         NA	343,75	302,5	729	178	394	66	45	9,33	5,03	183	467	152	242	66,2	48,7	11,1	7,2	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,437632	3,174659	3,3530646	2,8820507	12,356693	12,288529	12,240249	8,642382	21,351389	12,639028	18,283889	9,636111	19,594167	11,919722	24,40639	9,905278	1,73054	0,5822222	1,670476	1,2761832	1,779282	1,2541114	1,54004	1,3317355	4,80E+00	121,0847991	4,8000001	120,00581	4,8	120	4,80E+00	120	1335,045512	841,138162	9,72E+02	213,551107	4,84818	99,99	70,062889	15,459948	0,52777039	8,72E+00	0,436176588	5	5,91E-01	11,808636
18-02-2017	47230	47695	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,122706	3,230558	3,4400017	2,7170898	12,323375	11,799132	11,586596	8,165887	21,573889	12,65375	18,576667	9,697639	19,927222	12,026944	24,91306	10,029028	1,760905	0,5599078	1,618299	1,1560185	1,722252	1,1881463	1,447297	1,3075472	4,80E+00	124,5999933	4,8000001	129,57577	4,8	129,76506	4,80E+00	120,001143	813,597017	571,800236	7,61E+02	193,341387	7,62762	99,99	104,264061	13,74522	0,15955763	1,80E+00	0,078047055	4,09179688	3,33E-01	11,814793
19-02-2017	60900	61178	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,38116	2,915215	3,6280816	2,6699804	11,001386	10,955575	11,110772	8,858028	21,254167	12,428889	18,429583	9,564306	19,939861	12	24,46333	9,811806	1,937421	0,7608899	1,821641	1,0582645	1,995477	0,99642	1,526868	1,1504808	4,80E+00	157,1341741	4,8000001	137,03233	4,8	188,85001	4,80E+00	120	932,48581	1128,340708	1,13E+03	345,314358	13,6329	99,99	29,036718	6,362986	0	9,77E-02	0,002550931	4,09126186	4,06E-01	11,802834
20-02-2017	107036	91176	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	2,997994	2,617811	3,4666633	2,321438	10,493431	10,673937	10,469716	9,143196	20,870833	12,137917	18,131111	9,366944	19,759444	11,839167	23,83528	9,550278	1,828489	0,5307487	1,87876	0,9151376	1,856327	0,8575928	1,759328	1,010951	4,80E+00	272,9841623	4,8000001	211,40032	4,8	276,93768	4,80E+00	165,592569	371,192913	730,413096	5,83E+02	461,070807	27,647291	99,99	29,036718	6,260729	0	3,66E-03	0,000969044	3,68447614	1,52E-02	11,57781
21-02-2017	86465	71812	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,047264	2,883961	3,3581444	2,6731779	12,029829	12,097176	12,135365	9,716443	20,497083	11,813333	17,822639	9,142361	19,634028	11,72875	23,26778	9,466667	1,726518	0,7735849	1,631959	1,2774878	1,663024	1,376764	1,665952	1,6412195	4,80E+00	228,2052318	4,8000001	231,3071	4,8	218,33331	4,80E+00	140,669227	4568,070107	4886,470562	4,16E+03	4809,556404	7,839001	99,99	0	6,260729	0	5,02E-08	0,000992872	3,68447614	0,00E+00	11,031553
22-02-2017	130795	104446	      NA	         NA	160	225	    NA	    NA	236	   NA	    NA	   NA	   NA	177	   NA	   NA	141	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	2,865339	2,590329	2,6474474	2,4814082	10,0624	10,535209	9,906302	10,085403	20,120417	11,506528	17,635556	9	19,402361	11,527917	22,64472	9,269861	1,6392	0,5469914	1,879516	1,2330519	1,970137	1,2422353	1,860226	1,4751568	4,80E+00	312,7167067	4,8000001	253,43356	4,8	383,22392	4,80E+00	149,29047	509,624747	678,998046	7,50E+02	657,687839	30,853634	99,99	0	6,261424	0	4,27E-07	0,000578828	3,68501163	0,00E+00	10,064044
23-02-2017	168433	119620	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	2,808398	2,908293	2,8205695	2,5536872	10,031211	10,120249	9,758136	9,559075	19,802222	11,209583	17,434306	8,887083	19,194861	11,315694	22,04806	9,210417	1,879818	0,5223404	1,864791	1,2352868	1,788801	1,0929708	1,73399	1,5225547	4,80E+00	412,5178447	4,8000001	175,42163	4,8	353,40278	4,80E+00	120	392,925697	611,947117	3,48E+02	205,286494	37,804896	99,99	0	6,262523	0	9,54E-07	0,000636393	3,68608212	0,00E+00	9,72904
24-02-2017	158128	129774	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	3,098587	2,51388	2,0251547	2,2279451	9,396734	9,639967	9,227912	10,123498	19,517361	10,923472	17,26125	8,7575	18,98	11,071806	21,43931	9,034861	1,476182	0,9348837	1,944812	1,7445946	2,29538	1,9307494	2,1997	2,0734551	4,80E+00	229,6259029	4,8000001	120	4,8	120,15213	4,80E+00	120	406,268108	265,757849	4,11E+02	281,685065	33,636164	99,99	0	6,262523	0	8,49E-06	0,000803849	3,68608212	0,00E+00	8,204419
25-02-2017	203496	145369	      NA	         NA	    NA	   NA	    NA	    NA	   NA	   NA	    NA	   NA	   NA	    NA	   NA	   NA	   NA	   NA	   NA	   NA	  NA	  NA	    NA	   NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	 NA	       NA	 NA	       NA	  NA	  NA	    NA	   NA	 NA	      NA	 NA	       NA	  NA	  NA	  NA	  NA	  NA	       NA	 NA	       NA	  NA	  NA	2,512557	2,446136	2,1827643	2,3736934	9,31769	9,499372	9,350925	9,447376	19,380833	10,680417	17,119306	8,604167	18,751389	10,862083	20,88778	8,902917	1,635473	0,8342342	1,809921	1,5483271	1,814266	1,5985312	1,874711	1,6811421	4,80E+00	325,6667692	4,8000001	120	4,8	173,35791	4,80E+00	120	203,138033	61,706802	1,95E+02	98,372227	32,619008	99,99	0	6,261713	0	6,53E-07	0,000807972	3,68501163	8,04E-08	8,657347
