"Date"	"Flow_influent_[m3/h]"	"Precipitation_[mm]"	"SS_influent_[mg/l]"	"pH_influent"	"BOD5_influent_[mg/l]"	"COD_influent_[mg/l]"	"N_tot_influent_[mg/l]"	"NH4_N_influent_[mg/l]"	"P_tot_influent_[mg/l]"	"Cl_influent_[mg/l]"	"Conductivity_influent_[mS/m]"	"Fat_and_oil_influent_[mg/l]"	"SV_[ml/l]"	"SS_LT_[mg/l]"	"SVI_[ml/g]"	"DSV_[ml/l]"	"DSVI_[ml/g]"	"SS_RAS [mg/l]"	"Temperature_[C]"	"Aerobic SRT_[d]"	"DO_LT1_setpoint_[mg/l]"	"DO_LT1_value_[mg/l]"	"DO_LT2_setpoint_[mg/l]"	"DO_LT2_value_[mg/l]"	"DO_LT3_setpoint_[mg/l]"	"DO_LT3_value_[mg/l]"	"DO_LT4_setpoint_[mg/l]"	"DO_LT4_value_[mg/l]"	"DO_LT5_setpoint_[mg/l]"	"DO_LT5_value_[mg/l]"	"DO_LT6_setpoint_[mg/l]"	"DO_LT6_value_[mg/l]"	"Molasses_setpoint_[mg/l]"	"PAX_[mg/l]"	"FeCl_Grunddosering_[mg/l]"	"FeCl_Topdosering_[mg/l]"	"Flow_out [m3/d]"	"COD_out_[mg/l]"	"BOD5_out [mg/l]"	"SS_out_[mg/l]"	"NH4_N_out_[mg/l]"	"NO3_N_out_[mg/l]"	"PO4_P_out_[mg/l]"	"N_tot_out_[mg/l]"	"P_tot_out_[mg/l]"
2016-10-27	1837.23623595506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.1	6.4	2.5	1.05714285714286	2.44805555555556	0.690789473684211	1.75791044776119	0.82316384180791	2.49571428571429	1.01395348837209	1.05425867507886	0.8	0.966881028938907	0.531724137931034	9.92857142857143	NA	5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-10-28	1852.67263888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.3	6.5	2.5	1.25677966101695	2.4199494949495	0.555693069306931	1.27653958944282	0.633333333333333	2.47431693989071	0.699520383693046	0.720504731861199	0.793717277486911	0.830793650793651	0.525754060324826	2	NA	NA	NA	33570	30	1.4	8.8	0.28	3.8	0.27	5.2	0.46
2016-10-29	1475.93	0	170	7.9	240	430	47	37	6.7	340	190	44	NA	NA	NA	NA	NA	NA	14.5	6.1	2.5	1.46293436293436	2.45170731707317	0.564583333333333	0.9	0.502209944751381	2.36063218390805	0.784782608695652	0.677507598784195	0.938144329896907	0.728484848484849	0.600930232558139	1	NA	NA	NA	NA	32	NA	1.6	0.25	4	0.32	5.6	0.41
2016-10-30	1414.85138888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.3	6.2	2.51968911917098	1.46045454545455	2.46510416666667	0.540253164556962	1.5958064516129	0.650316455696203	2.39367469879518	1.08119891008174	0.739935064935065	1.04493506493507	0.907645259938838	0.595189873417722	2.125	NA	16.1363636363636	80.8	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-10-31	1887.69596100279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.3	6.2	2.53872679045093	1.09652605459057	2.6083850931677	0.545962732919255	2.33931623931624	1.0456	2.60235294117647	0.871181556195965	1.22350746268657	0.704255319148936	1.4712962962963	0.570854271356784	3.71428571428571	NA	19.2222222222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-11-01	1842.75793871866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.4	6.3	1.65592286501377	0.607584269662921	2.51483375959079	0.605637254901961	2.55036855036855	1.33846153846154	2.09257142857143	0.600544959128065	1.07122507122507	0.849043062200957	1.03779761904762	0.563917525773196	9.16666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-11-02	1635.39402777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.5	6.1	1.75518292682927	0.758092485549133	2.38194070080863	0.410481586402266	2.5	0.878755364806867	2.3556135770235	0.669191919191919	0.79015873015873	0.902638522427441	0.765594855305466	0.487745098039216	1	NA	NA	NA	NA	NA	NA	NA	0.79	2.9	0.47	NA	NA
2016-11-03	1510.54180555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	690	3.64	189.5604396	240	109.8901099	NA	14.4	6	2.12422360248447	0.820760233918129	2.4760752688172	0.545843828715365	2.5	0.731132075471698	2.38044077134986	0.732804232804233	0.913333333333333	0.879619565217391	0.810526315789474	0.544630071599045	2.44444444444444	NA	NA	4	NA	NA	NA	NA	1.37	3	0.38	NA	NA
2016-11-04	1715.58125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.3	6.2	2.45609756097561	0.799703264094956	2.49948717948718	0.59041769041769	2.5	0.941966426858513	2.48291457286432	0.693187347931874	0.977142857142857	0.860845070422535	0.96742671009772	0.526342710997442	2.86666666666667	NA	NA	22.4285714285714	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-11-05	5674.68972222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.3	6.5	2.93420289855072	0.893636363636364	2.966472303207	0.919940476190476	3.20512820512821	1.3621978021978	3.03025830258303	0.625903614457831	2.47891373801917	0.704932735426009	2.93607594936709	0.4858310626703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-11-06	6851.67583333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.3	6.8	2.90302013422819	1.41213517665131	2.85117647058824	1.7391771019678	3.232	1.85148514851485	2.97732919254658	1.47040229885057	2.66111111111111	1.55007473841555	2.76920634920635	1.27078464106845	NA	NA	20	133.944444444444	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-11-07	2321.91877607789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.2	6.9	2.40947368421053	1.94367816091954	2.36875	1.70626398210291	2.53283261802575	2.22692307692308	2.5460396039604	1.86695652173913	1.66105919003115	1.77692307692308	1.35342019543974	0.864304461942257	11.0588235294118	NA	18.5	23.1428571428571	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-11-08	1937.77125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	7.9	2.0702005730659	1.09828850855746	2.41310160427807	1.04515418502203	2.5	1.90404624277457	2.49362244897959	0.754098360655738	0.800849858356941	1.07244655581948	0.772752808988764	0.599791666666667	5.18181818181818	NA	15.8333333333333	9.66666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-11-09	1939.07819444444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.8	7.7	2.35374677002584	1.06697459584296	2.43426183844011	0.891450777202073	2.50223880597015	1.5435129740519	2.57532751091703	0.658995815899582	1.13376288659794	0.981922196796339	0.867272727272727	0.578520286396181	6.1	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-11-10	1998.98166666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.9	7.6	2.43125	1.20054644808743	2.4925	0.793911007025761	2.5	1.51489795918367	2.50652173913043	0.919907407407407	1.24434250764526	0.996524064171123	1.0489552238806	0.534491315136476	7.85714285714286	NA	20.0416666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-11-11	1695.57194444444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.1	7.6	2.39333333333333	1.03414634146341	2.46393034825871	0.673671497584541	2.5	1.54380165289256	2.49688995215311	0.772018348623853	0.875652173913044	0.938613861386139	0.907163323782235	0.560898876404494	4.92307692307692	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-11-12	1570.30430555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.4	7.3	2.38559782608696	0.904663212435233	2.43863636363636	0.632029339853301	2.5	1.51181434599156	2.4892523364486	0.630068337129841	0.866086956521739	0.941421568627451	0.859941520467836	0.570212765957447	5.23076923076923	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-11-13	1514.73402777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.6	7.2	2.41308139534884	0.859279778393352	2.48235294117647	0.618224299065421	2.5	1.36754966887417	2.49130434782609	0.392287917737789	0.908902077151335	0.920263157894737	0.836904761904762	0.52876404494382	5.66666666666667	NA	20	NA	36490	28	1.1	0.9	0.57	4.4	0.26	6.2	0.33
2016-11-14	3695.30930555556	0	230	7.7	310	610	47	32	7	200	140	41	NA	NA	NA	NA	NA	NA	12.8	7.3	2.7537037037037	0.884383561643836	2.79887323943662	0.844137931034483	2.82078313253012	1.19571106094808	2.81127596439169	0.658009708737864	1.83478260869565	0.914224137931035	1.65321100917431	0.482583170254403	5.4	NA	20	NA	NA	33	NA	3.6	0.68	5.1	0.27	7.3	0.35
2016-11-15	3103.12688022284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.8	7.3	2.68571428571429	1.56684782608696	2.72052631578947	1.50787037037037	2.77257281553398	2.21541755888651	2.67741935483871	1.35372460496614	2.30031948881789	1.42015503875969	2.12873134328358	0.543823529411765	13.2727272727273	NA	20.9090909090909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-11-16	2338.19194444444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.4	7.7	2.4314606741573	1.13834196891192	2.55501519756839	0.631024930747922	2.64863221884498	1.45291005291005	2.57822580645161	0.66265664160401	1.3516717325228	0.838421052631579	1.4185628742515	0.428684210526316	3.4	NA	20	NA	NA	NA	NA	NA	0.81	3.7	0.7	NA	NA
2016-11-17	3183.57791666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.3	7.3	2.73413173652695	0.782939632545932	2.71302083333333	0.597969543147208	2.80080428954424	1.26144278606965	2.68461538461538	0.665552699228792	1.75826086956522	0.737176470588235	1.73411764705882	0.410621761658031	6.83333333333333	NA	18.7083333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-11-18	2718.64180555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.4	7.2	2.48333333333333	1.13407960199005	2.5920987654321	0.780982905982906	2.59297820823245	1.85833333333333	2.51698630136986	0.843863636363636	1.28847457627119	0.744010416666667	1.72861111111111	0.427058823529412	12	NA	18.0416666666667	31.5	NA	NA	NA	NA	1.81	4.2	0.37	NA	NA
2016-11-19	2677.75791666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.2	7.4	2.34735376044568	1.07828054298643	2.56037735849057	0.866109785202864	2.56815476190476	1.60925449871465	2.46649746192893	1.09903614457831	1.29061488673139	0.93547557840617	1.37809523809524	0.428066037735849	8	NA	19.5	85	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-11-20	2574.80527777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	7.4	2.15592783505155	0.922494432071269	2.53815028901734	0.581122448979592	2.60608974358974	1.26533018867925	2.37706666666667	0.699295774647887	1.06094674556213	0.902536997885835	1.32201257861635	0.439347826086957	1	NA	20	40	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-11-21	3734.11930555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.8	7	1.89375	1.43855799373041	2.0689552238806	1.30359897172237	2.5646875	1.89297423887588	2.37785977859779	1.30278481012658	1.6136186770428	1.20965517241379	1.85016181229773	0.827611940298507	4.5	NA	20	14.2	NA	NA	NA	NA	0.71	2.8	0.35	NA	NA
2016-11-22	2230.40902777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	850	4.3	197.6744186	410	158.9147287	10.8	11.7	7.1	1.14877300613497	0.651944444444444	1.54907975460123	0.589080459770115	2.27077464788732	1.10308988764045	1.71545741324921	0.865822784810127	1.17356687898089	1.00139664804469	1.10723684210526	0.564673913043478	NA	NA	20	33.8333333333333	NA	NA	NA	NA	1.32	1.3	0.86	NA	NA
2016-11-23	1927.23625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.6	7	1.22987421383648	0.607807807807808	1.71359773371105	0.363072776280323	2.38705501618123	1.00634005763689	1.92033898305085	0.61965811965812	1.34183006535948	0.865217391304348	0.934603174603175	0.489540816326531	1	NA	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-11-24	1494.13222222222	0	320	7.8	330	660	47	32	7.5	230	170	48	NA	NA	NA	NA	NA	NA	11.8	6.8	1.59017857142857	0.513192612137203	1.77303370786517	0.42969696969697	2.46045845272206	1.08761061946903	2.23537604456825	0.637026239067055	1.77234726688103	0.875919732441472	1.51437699680511	0.562724935732648	9.125	NA	NA	67.2307692307692	NA	30	NA	2.6	1.49	2.5	0.5	5.1	0.59
2016-11-25	1801.61652777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.5	7.9	2.41901639344262	0.680817610062893	2.46666666666667	0.496448087431694	2.5	0.900931677018634	2.4936170212766	0.518617021276596	1.87859649122807	0.586129032258065	1.29270833333333	0.431515151515152	6.75	NA	18.5	24.4615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-11-26	1722.01208333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.9	7.7	2.06363636363636	0.559509202453988	2.25646437994723	0.395324675324675	2.4940251572327	0.733644859813084	2.24137931034483	0.448266666666667	1.32666666666667	0.614942528735632	0.871821305841924	0.437463976945245	4	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-11-27	1644.4425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.2	6.9	1.27507987220447	0.578616352201258	1.64780058651026	0.384266666666667	2.40102739726027	0.787919463087248	2.01987951807229	0.417058823529412	0.990877192982456	0.819298245614035	0.765986394557823	0.473829201101928	2	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-11-28	1652.31222222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	910	5.06	179.8418972	210	103.7549407	10.7	12.3	6.4	1.13916349809886	0.683895131086142	1.76840277777778	0.455780346820809	2.39450549450549	1.08266666666667	1.46895306859206	0.573972602739726	1.12740740740741	0.91588785046729	0.770300751879699	0.548773006134969	NA	NA	19.3636363636364	NA	NA	NA	NA	NA	1.99	1.4	0.28	NA	NA
2016-11-29	1658.42791666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.2	6.4	1.64	0.722142857142857	2.30483383685801	0.462796833773087	2.49826388888889	1.05608974358974	1.86327868852459	0.578018575851393	1.53444444444444	0.831525423728814	0.859160305343511	0.482934131736527	2.83333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-11-30	1810.82694444444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.2	6.8	2.49295774647887	0.739310344827586	2.5	0.359826589595376	2.5	0.873219373219373	2.4630303030303	0.482558139534884	2.00037037037037	0.680935251798561	1.26321428571429	0.425271739130435	8.47368421052632	NA	6.26666666666667	11.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-12-01	2332.70791666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.2	7.6	2.63051948051948	0.648780487804878	2.61939799331104	0.582727272727273	2.67440273037543	0.909192200557103	2.60848484848485	0.538947368421053	2.3	0.536494252873563	2.24699248120301	0.508974358974359	15.4736842105263	NA	18.5	25	NA	NA	NA	NA	8.39	2.8	0.88	NA	NA
2016-12-02	1672.76581920904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.2	8.3	2.38858131487889	0.927457627118644	2.49189189189189	0.600983606557377	2.44222222222222	1.12957746478873	2.49308357348703	0.644225352112676	1.82429149797571	0.818382352941176	1.51086142322097	0.728716216216216	34.1428571428571	NA	16.625	66	NA	NA	NA	NA	4.88	4.1	0.52	NA	NA
2016-12-03	1578.85763888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.1	8.5	2.5	0.773400673400673	2.5	0.488372093023256	2.5	0.929180327868853	2.5	0.663157894736842	1.53650190114068	0.771024734982332	1.07752808988764	0.608860759493671	38.0833333333333	NA	16.3333333333333	80.2	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-12-04	1533.93861111111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	8.1	1.30924657534247	0.594520547945205	2.0809667673716	0.398798798798799	2.49131944444444	0.7875	1.98856209150327	0.539869281045752	1.06327272727273	0.863582089552239	0.703703703703704	0.608383233532934	11.1739130434783	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-12-05	1601.58901251739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	950	4.99	190.3807615	250	125.250501	10.8	12.1	7	0.644444444444444	0.451633986928105	1.15428571428571	0.403076923076923	2.23284132841328	0.750830564784053	1.08344827586207	0.520486111111111	0.834265734265734	1.04305555555556	0.665614035087719	0.606575342465753	2.92307692307692	NA	15.0869565217391	NA	NA	NA	NA	NA	1.49	1.2	0.3	NA	NA
2016-12-06	1633.55097222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.1	6.2	0.598466257668712	0.41134328358209	0.954790419161677	0.361218836565097	2.20174216027875	0.599157303370787	1.67972972972973	0.391003460207612	0.759271523178808	1.07876543209877	0.707	0.57877094972067	3.90909090909091	NA	9.44444444444444	NA	NA	NA	NA	NA	1.06	0.7	0.4	NA	NA
2016-12-07	2687.15833333333	0	450	7.7	360	750	54	39	8.5	280	180	56	NA	NA	NA	NA	NA	NA	12	6.1	1.4551724137931	0.44228855721393	1.88954248366013	0.466478873239437	2.52217741935484	0.652328767123288	2.3828125	0.463172804532578	1.38645833333333	0.710654205607477	1.87966101694915	0.492083333333333	NA	NA	NA	NA	NA	32	NA	6.4	0.59	1.9	0.37	4.1	0.46
2016-12-08	1877.17921896792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.1	6	0.940498442367601	0.605044510385757	1.52683706070288	0.436065573770492	2.20747330960854	0.930529595015576	1.9436170212766	0.523762376237624	0.907666666666667	0.982151589242054	0.946925566343042	0.552506596306069	9.09090909090909	NA	19.7142857142857	49.8571428571429	NA	NA	NA	NA	1.99	1.3	0.43	NA	NA
2016-12-09	1727.76625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	6.3	1.30327868852459	0.572955974842767	2.40625	0.408974358974359	2.56594427244582	0.707142857142857	1.82133333333333	0.344242424242424	1.14208633093525	0.6975	0.939115646258503	0.527700831024931	9.45454545454546	NA	18.3333333333333	50.75	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-12-10	2803.40987482615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	6.6	1.656	0.5	2.34042553191489	0.456156156156156	2.59962406015038	0.771656050955414	2.16371951219512	0.504011461318052	1.8464406779661	0.615702479338843	1.52639405204461	0.398837209302326	6.07692307692308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-12-11	1647.97041666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	6.6	0.800990099009901	0.476470588235294	1.85210843373494	0.345015105740181	2.39233449477352	0.600326797385621	2.02908496732026	0.339672131147541	0.808666666666667	0.850255102040816	0.71	0.546760563380282	8.58823529411765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-12-12	1630.15680555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.1	6.3	0.697749196141479	0.458176100628931	2.22795031055901	0.355522388059701	2.18201438848921	0.679790940766551	2.00608974358974	0.387381703470032	1.19846153846154	0.758917197452229	0.874603174603175	0.581333333333333	9.47058823529412	NA	NA	19.2	NA	NA	NA	NA	1.54	1.1	0.35	NA	NA
2016-12-13	1588.96930555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.2	6.4	0.794620253164557	0.448780487804878	2.11926345609065	0.295867768595041	2.03018867924528	0.551851851851852	1.83422619047619	0.351014492753623	0.774018126888217	1.05574162679426	0.811515151515152	0.547804878048781	8.14285714285714	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-12-14	1618.26138888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.2	6.2	0.790207715133531	0.379250720461095	2.21338797814208	0.238935574229692	2.15767918088737	0.404573170731707	2.03869969040248	0.358588957055215	0.841795665634675	0.834413965087282	0.79047619047619	0.514066496163683	11.5625	40.9818181818182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-12-15	1593.61555555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	920	4.96	185.483871	260	131.0483871	11.7	12.3	6.3	1.16346153846154	0.438819875776398	2.48315789473684	0.26865671641791	2.40161812297735	0.512048192771084	2.128173374613	0.375625	0.958881578947368	0.678813559322034	0.824183006535948	0.517941952506596	12.1666666666667	41.9958333333333	NA	NA	NA	NA	NA	NA	1.88	1.4	0.28	NA	NA
2016-12-16	1593.98583333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.3	6.6	1.09526813880126	0.447590361445783	2.48684931506849	0.320277777777778	2.40630914826498	0.518575851393189	2.05988023952096	0.44672619047619	0.805621301775148	1.21911764705882	1.37987987987988	0.450121654501217	10.9583333333333	26.9333333333333	NA	91.4	NA	NA	NA	NA	0.91	1.6	0.32	NA	NA
2016-12-17	1511.78527777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.3	6.7	0.699706744868035	0.390144927536232	2.02199488491049	0.272	2.02927536231884	0.475142857142857	1.53620178041543	0.45933147632312	1.93015873015873	2.69312	1.95573333333333	0.308974358974359	7.46666666666667	20	15.6875	15.2	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-12-18	1998.61291666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.4	6.5	0.952941176470588	0.38273381294964	2.1768156424581	0.340217391304348	1.92765957446809	0.656976744186047	1.85124223602484	0.593175074183976	1.61908831908832	2.424	2.18895899053628	0.473529411764706	15.1538461538462	20	20	61.75	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-12-19	1585.76763888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.3	6.6	1.43242424242424	0.464467005076142	2.10927536231884	0.304134366925065	1.84745762711864	0.493767705382436	1.26345514950166	0.48599348534202	1.64554455445545	1.80886597938144	1.06845425867508	0.497686375321337	5.88888888888889	20	18.1818181818182	NA	NA	NA	NA	NA	0.96	1	0.27	NA	NA
2016-12-20	1588.74722222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.2	6.4	2.1002557544757	0.79175704989154	2.10661577608143	0.234090909090909	1.5048048048048	0.442401960784314	1.15653495440729	0.408504398826979	1.30848484848485	1.09261363636364	0.8	0.537864077669903	5.66666666666667	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-12-21	1702.41180555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.2	6.3	2.29693593314763	0.643617021276596	2.10374331550802	0.267379679144385	1.89716088328076	0.479883381924198	1.80840579710145	0.394444444444444	1.51878787878788	0.586160714285714	0.886626139817629	0.509677419354839	8.33333333333333	19.9958333333333	NA	NA	NA	NA	NA	NA	0.31	1.7	0.21	NA	NA
2016-12-22	1692.68549511855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	930	5.07	183.4319527	280	138.0670611	11.7	12.3	6.5	2.42240802675585	0.63582554517134	2.34739583333333	0.399342105263158	2.22709677419355	0.436026936026936	1.81367781155015	0.575565610859728	1.63680781758958	1.17251585623679	1.26389684813754	0.542857142857143	18.2272727272727	20	14.6153846153846	46.5	NA	NA	NA	NA	0.55	2	0.21	NA	NA
2016-12-23	2651.81597222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.3	7	2.86603174603175	0.599168975069252	2.64738562091503	0.381504702194357	2.74064516129032	0.812012012012012	2.65157894736842	0.576923076923077	1.99295302013423	0.75089058524173	2.07020547945205	0.494836956521739	26.2307692307692	20	20	96.4	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-12-24	3994.93194444444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.1	7.3	2.88352941176471	0.900925925925926	2.70460251046025	0.494606741573034	2.78794642857143	1.08253164556962	2.83407202216066	1.01802120141343	2.39182156133829	0.736315789473684	2.27966101694915	0.557846715328467	33.5	20	19.2222222222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-12-25	2987.34388888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	7.5	2.7876404494382	0.998975409836066	2.78565737051793	0.683870967741935	2.7281512605042	1.0822	2.81673003802281	1.23510638297872	2.28519855595668	1.00535055350554	1.58879310344828	0.605961538461538	20	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-12-26	3641.91888888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.8	7.8	2.9280701754386	1.05116772823779	2.87404844290657	0.649778761061947	2.85569105691057	1.27196261682243	2.81347517730496	1.17408163265306	2.63321799307958	0.910018214936248	1.88884462151394	0.797452229299363	23.5	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016-12-27	2320.33347222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.5	8.3	2.48522336769759	1.43810810810811	2.56761133603239	0.876086956521739	2.55061224489796	1.26231527093596	2.3312	1.23850931677019	1.38577075098814	1.2501246882793	1.20184501845018	0.772820512820513	22.3157894736842	19.9958333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
