Date	Flow_influent_[m3/d]	Flow_influent_to_bio[m3/d]	pH_influent	Conductivity_influent_[mS/cm]	Temperature_[C]	SS_influent_[mg/l]	VSS_influent_[mg/l]	COD_influent_[mg/l]	COD_influent_filtered_[mg/l]	BOD5_influent_[mg/l]	N_tot_influent_[mg/l]	NH4_N_influent_[mg/l]	P_tot_influent_[mg/l]	PO4_P_influent_[mg/l]	VSS_tank_[mg/l]	COD_tank_[mg/l]	SV_[ml/l]	SVI_[ml/g]	DSV_[ml/l]	DSVI_[ml/g]	Filament_Index	SS_RAS_Line_A_[g/l]	SS_RAS_Line_B_[g/l]	SS_RAS_Line_C_[g/l]	SS_RAS_Line_D_[g/l]	SS_RAS_Line_E_[g/l]	SS_tank_Line_A_[g/l]	SS_tank_Line_B_[g/l]	SS_tank_Line_C_[g/l]	DO_Line_A_setpoint_[mg/l]	DO_Line_A_value_[mg/l]	DO_Line_B_setpoint_[mg/l]	DO_Line_B_value_[mg/l]	DO_Line_C_setpoint_[mg/l]	DO_Line_C_value_[mg/l]	Fe_to_bio_[l/d]	Fe_effluent_tank_A_[l/d]	Fe_effluent_tank_B_[l/d]	Fe_effluent_tank_C_[l/d]	Flow_out_[m3/d]	SS_out_[mg/l]	COD_out_[mg/l]	COD_filtered_out_[mg/l]	BOD5_out_[mg/l]	N_tot_out_[mg/l]	NH4_N_out_[mg/l]	NO3_N_out_[mg/l]	P_tot_out_[mg/l]	PO4_P_out_[mg/l]
01-07-2018	106862,41	      NA	8,063521	1,8991641	18,539682	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,05375	7,397639	15,2120833	14,559722	14,854722	1,877377	1,643663	1,66E+00	1,914652	0,7647101	1,949261	0,9361136	1,831471	0,6017293	3,25E+02	3,64E+02	0,00E+00	3,62E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
02-07-2018	111957,15	      NA	8,050915	1,8871119	18,695608	393	340	810	220	552	66	48,01	5	4,61	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,070972	7,480556	15,0838889	14,838056	14,908194	1,824712	1,949506	1,86E+00	2,012385	0,8235381	2,031734	1,0068318	1,840385	0,6411765	3,94E+02	3,63E+02	0,00E+00	3,62E+02	111957	4,2	38	38	2,2	7,4	3,85	1,72	0,26	0,12
03-07-2018	112413,16	      NA	8,088452	1,9089106	18,949035	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,676389	8,250556	15,31625	15,159444	15,192361	1,875751	2,032427	1,97E+00	2,033175	0,7738938	2,02412	0,9852745	1,8478	0,6221739	3,35E+02	3,66E+02	0,00E+00	3,61E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
04-07-2018	109477,32	      NA	8,088226	1,924336	19,278416	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,907361	7,932639	15,3008333	15,129306	15,191389	1,948728	1,99462	1,95E+00	2,054839	0,7845572	1,996764	0,9653716	1,83505	0,6069784	1,78E+00	3,64E+02	0,00E+00	3,61E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
05-07-2018	107347,03	      NA	8,081743	1,9733894	19,178263	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	9,984583	7,604167	15,2884722	14,982778	15,200694	2,051696	1,859386	2,01E+00	1,984919	0,8629491	2,004181	0,9686275	1,8	0,6023844	0,00E+00	3,63E+02	0,00E+00	3,61E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
06-07-2018	103614,22	      NA	8,002537	1,9370782	19,127343	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	9,519861	7,274028	15,2951389	15,186667	15,045278	1,886508	1,755181	1,80E+00	1,972192	0,7934475	2,032933	1,0027825	1,828824	0,6214702	0,00E+00	3,62E+02	0,00E+00	3,61E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
07-07-2018	101315,6	      NA	7,977053	1,8685482	19,238913	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	8,905417	6,822361	15,1951389	14,996667	14,939167	1,680732	1,626969	1,71E+00	1,993822	0,8161094	2,032009	1,0177391	1,813587	0,6213864	0,00E+00	3,63E+02	0,00E+00	3,61E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
08-07-2018	101386,8	      NA	7,95353	1,8602878	19,374998	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	9,015278	6,694028	15,2783333	14,945278	14,938611	1,793357	1,451568	1,58E+00	2,037603	0,8184937	1,998171	0,9983156	1,799162	0,6079007	0,00E+00	3,64E+02	0,00E+00	3,61E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
09-07-2018	105694,6	      NA	7,980906	2,0058606	19,449578	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	9,311667	7,048333	15,2256944	14,600278	14,546667	1,724281	1,298122	1,48E+00	1,953778	0,7904139	1,935787	0,9526978	1,789302	0,5793103	2,59E+02	3,69E+02	0,00E+00	3,47E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
10-07-2018	137442,1	      NA	7,854663	1,7929538	19,26467	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	9,292083	6,947083	14,4348611	14,085972	14,489583	1,701839	1,438452	1,61E+00	2,005135	0,7749627	1,945055	0,8076784	1,886647	0,5368259	2,16E+02	6,53E+02	0,00E+00	4,76E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
11-07-2018	106729,77	      NA	8,034171	1,9440074	19,498445	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	9,484444	7,010139	15,3018056	14,626944	14,719028	1,745227	1,854509	1,81E+00	1,891788	0,8463303	2,062793	1,0780034	1,967389	0,6963316	2,01E+02	3,63E+02	0,00E+00	3,58E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
12-07-2018	104245,14	      NA	8,023768	2,1016332	19,438944	303	258	887	263	462	65,6	45,24	8,6	4,57	  NA	    NA	 NA	      NA	 NA	      NA	  NA	9,236389	6,819028	15,2723611	15,14875	15,014722	1,752399	1,84276	1,78E+00	1,757593	0,7209858	1,907601	0,9830071	1,796138	0,6640029	1,92E+02	3,63E+02	0,00E+00	3,61E+02	    NA	4,1	43	39,8	2	6,19	2,57	1,01	0,36	0,2
13-07-2018	101241,13	      NA	8,067973	2,0753149	19,414486	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	8,7675	6,57875	15,2415278	14,872222	15,05875	1,698932	1,717274	1,80E+00	1,745858	0,6988628	1,888025	0,9306655	1,786464	0,6088106	2,73E+02	3,61E+02	0,00E+00	3,61E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
14-07-2018	94878,5	      NA	8,019599	2,0567423	19,36584	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	8,272361	6,359861	15,3052778	15,085139	15,076667	1,679116	1,566754	1,55E+00	1,727489	0,7503507	1,889453	0,916277	1,787482	0,606287	2,96E+02	3,61E+02	0,00E+00	3,60E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
15-07-2018	94602,51	      NA	8,069251	2,0311974	19,216932	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	8,043611	5,7425	15,3020833	14,769583	14,844167	1,621391	1,524182	1,56E+00	1,739841	0,7143945	1,930662	0,9434898	1,825877	0,6063103	2,07E+02	3,63E+02	0,00E+00	3,61E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
16-07-2018	100853,05	      NA	8,024852	2,0469272	19,394801	325	286	855	233	473	57,6	43,42	8,93	4,89	  NA	    NA	 NA	      NA	 NA	      NA	  NA	8,122778	6,09125	15,22375	14,710694	14,935417	1,680539	1,519223	1,60E+00	1,788722	0,7538462	2,027048	0,9750449	1,841958	0,6068811	1,03E+02	6,52E+02	0,00E+00	3,05E+02	100855	4,2	37	33	3	8,2	4,28	1,55	0,21	0,19
17-07-2018	173549,69	      NA	8,057364	1,842209	19,425151	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	8,40875	6,495139	15,2055556	15,082778	14,8575	1,561804	1,292805	1,49E+00	1,837645	0,7672783	1,969752	0,9713649	1,781466	0,5910833	1,44E+00	5,26E+02	0,00E+00	1,94E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
18-07-2018	121259,34	      NA	8,063123	1,6720198	19,471551	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	9,962778	8,122222	14,5663889	14,445694	14,518611	1,820673	1,843437	1,76E+00	2,049001	0,8020458	2,063707	0,8545624	2,07899	0,6272865	3,88E+03	3,35E+02	1,03E+01	3,34E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
19-07-2018	100615,8	      NA	8,103797	2,1344028	19,531855	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	8,620278	6,602778	15,3104167	14,73875	14,789722	1,669717	1,58435	1,33E+00	1,714308	0,75	1,844884	0,8952984	1,788111	0,6739489	1,05E+03	3,62E+02	2,73E+02	3,13E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
20-07-2018	98337,96	      NA	8,175875	2,2559001	19,675468	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	8,090833	5,750694	15,1768056	14,643056	14,863472	1,52321	1,511377	1,55E+00	1,690233	0,7688222	1,873577	0,9412297	1,759121	0,6845688	7,00E+00	3,51E+02	3,61E+02	3,52E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
21-07-2018	94803,98	      NA	8,130148	2,2249865	19,71263	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	7,765972	5,486806	15,2341667	14,90875	14,989861	1,40319	1,444794	1,43E+00	1,702694	0,7691456	1,894854	0,9462247	1,80391	0,6876981	0,00E+00	3,63E+02	3,61E+02	3,61E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
22-07-2018	94489,7	      NA	8,132779	2,1760896	19,713708	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	7,71625	5,195	15,2947222	14,696528	14,730972	1,380882	1,366368	1,43E+00	1,71254	0,7397024	1,896459	0,9313996	1,771084	0,6725651	0,00E+00	3,63E+02	3,61E+02	3,61E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
23-07-2018	100775,8	      NA	8,087892	2,1978083	19,688773	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	7,754028	5,822083	15,2698611	14,82125	15,017361	1,422537	1,367996	1,41E+00	1,786401	0,7775447	1,914065	1,0865876	1,796318	0,6792354	5,63E-05	3,62E+02	3,61E+02	3,61E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
24-07-2018	99872,22	      NA	8,100658	2,1239375	19,918529	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	8,270833	5,521944	14,58	10,911389	10,421528	1,497642	1,403044	1,42E+00	2,101838	0,8642475	1,872973	1,1319483	1,78348	0,6722014	0,00E+00	3,62E+02	3,61E+02	3,63E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
25-07-2018	98318,3	      NA	8,000851	2,0793543	19,954177	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	8,681389	5,8975	12,9369444	6,387361	5,524306	1,510684	1,536954	1,52E+00	2,266722	0,8714176	1,777496	0,9608325	1,766074	0,6217489	0,00E+00	3,62E+02	3,62E+02	4,01E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
26-07-2018	97039,59	      NA	8,027504	2,0961647	20,0679	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	8,229861	5,525417	13,7540278	7,13375	6,17	1,462826	1,557695	1,55E+00	2,429593	0,8784978	1,878453	1,0332425	1,779943	0,6447848	0,00E+00	3,61E+02	3,73E+02	3,62E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
27-07-2018	99325,47	      NA	8,087552	2,0549495	20,221736	363	330	838	218	490	56,9	41,21	9,05	4,95	  NA	    NA	 NA	      NA	 NA	      NA	  NA	8,637361	5,596528	13,6131944	7,210139	6,125417	1,499174	1,543291	1,56E+00	2,353814	0,8006627	1,879219	0,9375113	1,780277	0,5815282	0,00E+00	3,62E+02	3,62E+02	3,61E+02	    NA	3,83	30,5	30,9	1,4	3,91	1,31	1,24	0,39	0,25
28-07-2018	110414,28	      NA	7,978508	1,8090732	20,258743	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	8,695694	5,827361	13,1395833	6,947222	6,348472	1,348984	1,295264	1,37E+00	2,226194	0,7188623	1,841085	0,887793	1,754215	0,5285714	0,00E+00	3,76E+02	3,62E+02	3,64E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
29-07-2018	96004,96	      NA	8,051234	2,0297288	20,559631	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	7,837917	5,499167	10,9895833	6,472917	5,897917	1,494989	1,66819	1,68E+00	2,319436	0,73125	1,905652	0,8460019	1,825416	0,5353389	0,00E+00	3,62E+02	3,61E+02	3,62E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
30-07-2018	106633,05	      NA	8,051602	2,0435639	20,461778	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	9,156111	6,096667	14,3725	8,075694	6,671111	1,537338	1,590808	1,66E+00	2,359889	0,7330888	1,897358	1,0049002	1,820199	0,5589286	5,63E-05	3,62E+02	3,62E+02	3,61E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
31-07-2018	103572,74	      NA	8,061561	1,9873068	20,562246	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	8,475833	5,63625	14,4829167	7,453472	6,209444	1,460492	1,545546	1,57E+00	2,258037	0,73447	1,908587	0,9028029	1,770794	0,6125275	0,00E+00	3,61E+02	3,61E+02	3,62E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
01-08-2018	176785,09	      NA	8,048152	1,4662901	20,983817	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	1528	2278	185	107,5581	100	145,3488	  NA	10,287222	7,485139	14,2022222	9,59875	8,66125	1,686623	1,687171	1,65E+00	2,60642	0,817529	2,166002	0,9175627	2,098142	0,7338268	0,00E+00	7,56E+02	7,62E+02	6,05E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
02-08-2018	106443,29	      NA	8,234808	2,1578301	20,791373	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,909028	7,163194	13,8652778	8,005417	6,6875	1,7477	1,757632	1,71E+00	2,282286	0,8143634	1,795498	0,8701905	1,802725	0,7633041	5,63E-05	3,62E+02	3,72E+02	3,64E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
03-08-2018	106596,73	      NA	8,172609	2,1827954	20,601696	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	9,876944	6,774583	14,4216667	8,586111	7,419028	1,749844	1,786191	1,78E+00	2,333248	0,7936645	1,888595	0,8878868	1,885802	0,8138787	0,00E+00	3,62E+02	3,62E+02	3,65E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
04-08-2018	110695,75	      NA	8,127703	2,1833628	20,609606	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	9,400972	6,719167	14,4073611	8,3325	7,637222	1,713523	1,717457	1,69E+00	2,340239	0,7261414	1,89653	0,8012613	1,844938	0,7448578	0,00E+00	3,62E+02	3,61E+02	3,64E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
05-08-2018	104345,72	      NA	8,175613	2,2462416	20,531475	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,069167	7,30375	14,4304167	8,681389	7,005833	1,705153	1,775324	1,70E+00	2,366158	0,7512727	1,950426	0,8002657	1,866624	0,711456	0,00E+00	3,62E+02	3,62E+02	3,79E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
06-08-2018	113424,36	      NA	8,162537	2,4218216	20,573973	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,045556	7,379861	14,3465278	8,755278	7,125	1,792406	1,763609	1,72E+00	2,505996	1,1604957	1,996766	0,7957168	1,867051	0,7063457	0,00E+00	7,97E+02	3,64E+02	4,11E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
07-08-2018	112117,38	      NA	8,185252	2,2918753	20,681492	367	310	940	200	473	68	45,76	90	5,01	  NA	    NA	 NA	      NA	 NA	      NA	  NA	8,6425	7,132361	14,2798611	8,394306	6,909861	1,670597	1,753175	1,72E+00	2,435723	0,6884218	2,000812	0,7855035	1,889935	0,6405667	0,00E+00	3,62E+02	3,63E+02	3,62E+02	112118	3,57	36	   NA	2,3	5,1	2,12	1,52	0,31	0,3
08-08-2018	111393,31	      NA	8,143101	2,2553993	20,73349	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	7,180417	7,603889	14,4954167	8,889861	7,436944	1,700255	1,802755	1,73E+00	2,305611	0,6361516	1,982981	0,7377265	1,850243	0,6261128	0,00E+00	3,62E+02	3,78E+02	3,63E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
09-08-2018	288589,74	      NA	8,096178	1,9158117	20,89736	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	7,314444	8,018472	14,7933333	9,468333	7,573194	1,552623	1,58033	1,68E+00	2,340245	0,6150468	1,942032	0,7165247	1,864964	0,5905605	1,13E-04	8,70E+02	8,35E+02	8,72E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
10-08-2018	215570,18	      NA	8,291018	1,5957108	20,78411	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	11,800972	12,199444	13,6204167	12,511528	13,635	2,114078	2,443778	2,11E+00	2,458665	0,5918828	2,074578	0,5763702	2,089766	0,5619369	2,48E-03	6,02E+02	5,49E+02	5,82E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
11-08-2018	183607,94	      NA	8,183189	2,19826	20,077236	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,268889	12,535694	14,2869444	10,991389	9,608472	2,133219	2,227424	1,99E+00	2,295796	0,5736356	1,881875	0,5917616	1,830661	0,5372285	1,13E-03	6,83E+02	6,64E+02	6,16E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
12-08-2018	396517,72	      NA	8,299077	1,5661935	19,432051	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,603333	10,606667	14,4152778	11,219583	10,411111	1,976627	1,899396	1,73E+00	2,420552	0,6219771	2,098518	0,7353163	2,048117	0,6462617	1,16E-02	1,27E+03	1,25E+03	1,19E+03	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
13-08-2018	299313,83	      NA	8,304115	1,2005933	18,989676	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	11,419583	11,406528	13,1333333	12,652917	12,901389	2,462909	2,350775	2,09E+00	2,220965	0,5353577	1,960782	0,6247681	1,975071	0,555564	1,03E-02	7,97E+02	6,98E+02	6,67E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
14-08-2018	264831,73	      NA	8,348734	1,2743083	20,173221	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	13,196806	13,433333	14,2231944	13,511806	14,009167	2,535946	2,406308	2,12E+00	2,423421	0,5824873	2,032937	0,6276224	2,096255	0,6054212	5,15E-02	7,03E+02	6,77E+02	6,17E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
15-08-2018	140173,44	      NA	8,375143	2,2004661	20,519468	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	12,462917	13,297778	15,2529167	13,585972	11,834583	2,698985	2,367581	2,16E+00	2,187519	0,5258014	1,764252	0,6445223	1,788285	0,6238976	0,00E+00	2,43E+03	3,62E+02	3,65E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
16-08-2018	122296,82	      NA	8,310982	2,3109022	20,730196	329	272	733	255	484	61,2	44,72	8,01	4,49	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,313611	12,303472	14,9426389	11,078333	9,82875	2,788839	2,50153	2,20E+00	2,267894	0,5161187	1,888708	0,6272806	1,848214	0,6160589	2,08E+03	5,55E+02	3,61E+02	3,61E+02	    NA	4,5	23,4	21,1	0,6	3,39	2,06	0,49	0,36	0,21
17-08-2018	155448,05	      NA	8,23745	2,0035003	20,659967	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	10,428611	12,347083	14,5843056	11,08	10,034306	2,764172	2,379884	2,17E+00	2,541986	0,6439668	2,141478	0,6621578	2,084119	0,6625174	7,35E+02	9,20E+02	3,61E+02	3,62E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
18-08-2018	113546,92	      NA	8,232619	2,1809405	20,629391	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	8,198611	12,456806	15,0183333	10,551528	8,598472	2,654199	2,392142	2,17E+00	2,370876	0,6055896	1,891707	0,6853043	1,829779	0,6401126	1,56E+03	1,07E+03	3,63E+02	3,61E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
19-08-2018	115758,68	      NA	8,217504	2,307245	20,58042	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	7,584028	13,185278	14,5633333	10,302639	9,020972	2,45004	2,320363	2,19E+00	2,404348	0,5157143	1,893152	0,6206336	1,869341	0,6305419	1,69E-04	1,08E+03	3,62E+02	3,63E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
20-08-2018	121430,96	      NA	8,290601	2,3000277	20,59893	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	7,590694	12,65375	15,2601389	12,704583	11,848194	2,620625	2,195461	2,18E+00	2,503526	0,5917288	1,97131	0,6518608	1,909804	0,6678848	1,69E-04	1,08E+03	5,21E+02	5,21E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
21-08-2018	116924,35	      NA	8,269722	2,3501291	20,542702	367	318	816	266	220	63,9	47,84	9,7	5,14	  NA	    NA	 NA	      NA	 NA	      NA	  NA	7,275972	9,582361	15,3293056	15,221806	15,209861	2,776541	2,142532	2,13E+00	2,455698	0,5844828	2,060189	0,7004874	1,901893	0,6930265	0,00E+00	1,08E+03	6,01E+02	6,00E+02	116922	3,38	36	34	2,1	3,9	1,41	1,15	0,27	0,18
22-08-2018	117284,48	      NA	8,232629	2,2270678	20,573059	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	8,3	7,843472	15,3280556	15,190833	15,202917	1,922377	2,016318	2,05E+00	2,452582	0,632513	2,108253	0,7475833	1,985531	0,7279749	0,00E+00	1,08E+03	6,00E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
23-08-2018	120087,56	      NA	8,191686	2,168525	20,659826	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	8,3	7,685694	15,23375	15,221389	14,964167	1,86799	2,009153	1,92E+00	2,379648	0,5612167	2,032546	0,694	1,924723	0,6821927	0,00E+00	1,08E+03	6,00E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
24-08-2018	201850,69	      NA	8,231279	1,6578254	19,9586	 NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	8,3	9,735972	14,7311111	14,610278	14,727222	2,02842	2,262983	2,06E+00	2,525578	0,5681934	2,06465	0,5755814	2,107862	0,5941218	0,00E+00	1,09E+03	8,72E+02	8,23E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
