StartTime	Parameter	Origin	Value
2016-04-08	EM.outlet.pH	Outlet	7.03304704574653
2016-04-09	EM.outlet.pH	Outlet	7.19473498758125
2016-04-10	EM.outlet.pH	Outlet	7.28475426997847
2016-04-11	EM.outlet.pH	Outlet	7.34873175659792
2016-04-12	EM.outlet.pH	Outlet	7.34288877959792
2016-04-13	EM.outlet.pH	Outlet	7.36208684513056
2016-04-14	EM.outlet.pH	Outlet	7.38781802893194
2016-04-15	EM.outlet.pH	Outlet	7.32258644711042
2016-04-16	EM.outlet.pH	Outlet	7.34368766420069
2016-04-17	EM.outlet.pH	Outlet	7.41477126100208
2016-04-18	EM.outlet.pH	Outlet	7.45688601382431
2016-04-19	EM.outlet.pH	Outlet	7.50340546694722
2016-04-20	EM.outlet.pH	Outlet	7.47927373630764
2016-04-21	EM.outlet.pH	Outlet	7.49676755157847
2016-04-22	EM.outlet.pH	Outlet	7.48972274332917
2016-04-23	EM.outlet.pH	Outlet	7.49338262868681
2016-04-24	EM.outlet.pH	Outlet	7.48519183074444
2016-04-25	EM.outlet.pH	Outlet	7.47847212566597
2016-04-26	EM.outlet.pH	Outlet	7.30068830213958
2016-04-27	EM.outlet.pH	Outlet	7.15723366577778
2016-04-28	EM.outlet.pH	Outlet	7.22341593443542
2016-04-29	EM.outlet.pH	Outlet	7.31816499914861
2016-04-30	EM.outlet.pH	Outlet	7.01652866816875
2016-05-01	EM.outlet.pH	Outlet	7.10202114072083
2016-05-02	EM.outlet.pH	Outlet	7.28249192753472
2016-05-03	EM.outlet.pH	Outlet	7.40338724957778
2016-05-04	EM.outlet.pH	Outlet	7.4699528372
2016-05-05	EM.outlet.pH	Outlet	7.50853293660208
2016-05-06	EM.outlet.pH	Outlet	7.52399219117986
2016-05-07	EM.outlet.pH	Outlet	7.55820728647778
2016-05-08	EM.outlet.pH	Outlet	7.55863622802153
2016-05-09	EM.outlet.pH	Outlet	7.53991342752847
2016-05-10	EM.outlet.pH	Outlet	7.54331058291458
2016-05-11	EM.outlet.pH	Outlet	7.56654646449306
2016-05-12	EM.outlet.pH	Outlet	7.61626837559236
2016-05-13	EM.outlet.pH	Outlet	7.62327409927778
2016-05-14	EM.outlet.pH	Outlet	7.66063854951458
2016-05-15	EM.outlet.pH	Outlet	7.67337153255625
2016-05-16	EM.outlet.pH	Outlet	7.65225871212917
2016-05-17	EM.outlet.pH	Outlet	7.53844652906944
2016-05-18	EM.outlet.pH	Outlet	7.46800443075208
2016-05-19	EM.outlet.pH	Outlet	7.45011900996944
2016-05-20	EM.outlet.pH	Outlet	7.47668738726597
2016-05-21	EM.outlet.pH	Outlet	7.46380673254028
2016-05-22	EM.outlet.pH	Outlet	7.32077393189861
2016-05-23	EM.outlet.pH	Outlet	7.18431659334444
2016-05-24	EM.outlet.pH	Outlet	7.23441987326736
2016-05-25	EM.outlet.pH	Outlet	7.36980165799444
2016-05-26	EM.outlet.pH	Outlet	7.45135624974931
2016-05-27	EM.outlet.pH	Outlet	7.49036761531806
2016-05-28	EM.outlet.pH	Outlet	7.52069905483472
2016-05-29	EM.outlet.pH	Outlet	7.53795212559722
2016-05-30	EM.outlet.pH	Outlet	7.44157045637431
2016-05-31	EM.outlet.pH	Outlet	7.44207247782014
2016-06-01	EM.outlet.pH	Outlet	7.47809802182083
2016-06-02	EM.outlet.pH	Outlet	7.49943750832292
2016-06-03	EM.outlet.pH	Outlet	7.50368201815
2016-06-04	EM.outlet.pH	Outlet	7.53743374941597
2016-06-05	EM.outlet.pH	Outlet	7.56698142064236
2016-06-06	EM.outlet.pH	Outlet	7.55091121959722
2016-06-07	EM.outlet.pH	Outlet	7.56111106715347
2016-06-08	EM.outlet.pH	Outlet	7.58832446950417
2016-06-09	EM.outlet.pH	Outlet	7.58466315386319
2016-06-10	EM.outlet.pH	Outlet	7.60374146922847
2016-06-11	EM.outlet.pH	Outlet	7.58824852199028
2016-06-12	EM.outlet.pH	Outlet	7.59909772437153
2016-06-13	EM.outlet.pH	Outlet	7.57670486732569
2016-06-14	EM.outlet.pH	Outlet	7.566639269275
2016-06-15	EM.outlet.pH	Outlet	7.54124490302778
2016-06-16	EM.outlet.pH	Outlet	7.43677331723264
2016-06-17	EM.outlet.pH	Outlet	7.37884925574931
2016-06-18	EM.outlet.pH	Outlet	7.40326547723403
2016-06-19	EM.outlet.pH	Outlet	7.47197452745278
2016-06-20	EM.outlet.pH	Outlet	7.48381995908542
2016-06-21	EM.outlet.pH	Outlet	7.24430922822153
2016-06-22	EM.outlet.pH	Outlet	7.27045306094722
2016-06-23	EM.outlet.pH	Outlet	7.35290179575
2016-06-24	EM.outlet.pH	Outlet	7.42277173336111
2016-06-25	EM.outlet.pH	Outlet	7.46560743696806
2016-06-26	EM.outlet.pH	Outlet	7.31416454276875
2016-06-27	EM.outlet.pH	Outlet	7.30673714308711
2016-06-28	EM.outlet.pH	Outlet	7.34886610926875
2016-06-29	EM.outlet.pH	Outlet	7.37826516749236
2016-06-30	EM.outlet.pH	Outlet	7.40812101947669
2016-07-01	EM.outlet.pH	Outlet	7.28827729845625
2016-07-02	EM.outlet.pH	Outlet	7.17836789013611
2016-07-03	EM.outlet.pH	Outlet	7.2753591664375
2016-07-04	EM.outlet.pH	Outlet	7.34783852289375
2016-07-05	EM.outlet.pH	Outlet	7.31853158663819
2016-07-06	EM.outlet.pH	Outlet	7.18580677232917
2016-07-07	EM.outlet.pH	Outlet	7.28738806431528
2016-07-08	EM.outlet.pH	Outlet	7.36045258683611
2016-07-09	EM.outlet.pH	Outlet	7.32995834944583
2016-07-10	EM.outlet.pH	Outlet	7.26856413368056
2016-07-11	EM.outlet.pH	Outlet	7.27175239830278
2016-07-12	EM.outlet.pH	Outlet	7.27880466727847
2016-07-13	EM.outlet.pH	Outlet	7.334323105075
2016-07-14	EM.outlet.pH	Outlet	7.40314654670139
2016-07-15	EM.outlet.pH	Outlet	7.42398279095764
2016-07-16	EM.outlet.pH	Outlet	7.45084500911343
2016-07-17	EM.outlet.pH	Outlet	7.47732963982292
2016-07-18	EM.outlet.pH	Outlet	7.5123033514125
2016-07-19	EM.outlet.pH	Outlet	7.64185903499444
2016-07-20	EM.outlet.pH	Outlet	7.65337456211944
2016-07-21	EM.outlet.pH	Outlet	7.68379386409306
2016-07-22	EM.outlet.pH	Outlet	7.68507096897292
2016-07-23	EM.outlet.pH	Outlet	7.67561557234514
2016-07-24	EM.outlet.pH	Outlet	7.67131639393681
2016-07-25	EM.outlet.pH	Outlet	7.63617292896944
2016-07-26	EM.outlet.pH	Outlet	7.6624972715
2016-07-27	EM.outlet.pH	Outlet	7.69839482089444
2016-07-28	EM.outlet.pH	Outlet	7.71258165387361
2016-07-29	EM.outlet.pH	Outlet	7.62288235482986
2016-07-30	EM.outlet.pH	Outlet	7.39635566146111
2016-07-31	EM.outlet.pH	Outlet	7.45296204464792
2016-08-01	EM.outlet.pH	Outlet	7.44982816108056
2016-08-02	EM.outlet.pH	Outlet	7.46823906766042
2016-08-03	EM.outlet.pH	Outlet	7.52696161466458
2016-08-04	EM.outlet.pH	Outlet	7.44195448016458
2016-08-05	EM.outlet.pH	Outlet	7.46034877919375
2016-08-06	EM.outlet.pH	Outlet	7.50429973275208
2016-08-07	EM.outlet.pH	Outlet	7.56295543722986
2016-08-08	EM.outlet.pH	Outlet	7.54511141323403
2016-08-09	EM.outlet.pH	Outlet	7.55973332075694
2016-08-10	EM.outlet.pH	Outlet	7.58996671025208
2016-08-11	EM.outlet.pH	Outlet	7.60003275514514
2016-08-12	EM.outlet.pH	Outlet	7.60613230577222
2016-08-13	EM.outlet.pH	Outlet	7.66050452006944
2016-08-14	EM.outlet.pH	Outlet	7.62416673685139
2016-08-15	EM.outlet.pH	Outlet	7.59538480569306
2016-08-16	EM.outlet.pH	Outlet	7.60686241695417
2016-08-17	EM.outlet.pH	Outlet	7.64103011268889
2016-08-18	EM.outlet.pH	Outlet	7.67031346917569
2016-08-19	EM.outlet.pH	Outlet	7.67718744751181
2016-08-20	EM.outlet.pH	Outlet	7.69603523289306
2016-08-21	EM.outlet.pH	Outlet	7.69881360365486
2016-08-22	EM.outlet.pH	Outlet	7.64302461408819
2016-08-23	EM.outlet.pH	Outlet	7.51598709953403
2016-08-24	EM.outlet.pH	Outlet	7.53833627794931
2016-08-25	EM.outlet.pH	Outlet	7.62343718424028
2016-08-26	EM.outlet.pH	Outlet	7.63626833708958
2016-08-27	EM.outlet.pH	Outlet	7.70182326829722
2016-08-28	EM.outlet.pH	Outlet	7.52385583885625
2016-08-29	EM.outlet.pH	Outlet	7.52319151080366
2016-08-30	EM.outlet.pH	Outlet	7.56235483728056
2016-08-31	EM.outlet.pH	Outlet	7.62036449386597
2016-09-01	EM.outlet.pH	Outlet	7.67569789207083
2016-09-02	EM.outlet.pH	Outlet	7.68503617724306
2016-09-03	EM.outlet.pH	Outlet	7.68214108118333
2016-09-04	EM.outlet.pH	Outlet	7.46532955331667
2016-09-05	EM.outlet.pH	Outlet	7.27039964637778
2016-09-06	EM.outlet.pH	Outlet	7.40716341437569
2016-09-07	EM.outlet.pH	Outlet	7.48981081706597
2016-09-08	EM.outlet.pH	Outlet	7.58216755776875
2016-09-09	EM.outlet.pH	Outlet	7.64341329400764
2016-09-10	EM.outlet.pH	Outlet	7.70520829030833
2016-09-11	EM.outlet.pH	Outlet	7.73798124178958
2016-09-12	EM.outlet.pH	Outlet	7.71807897290694
2016-09-13	EM.outlet.pH	Outlet	7.69115879175208
2016-09-14	EM.outlet.pH	Outlet	7.72339853684583
2016-09-15	EM.outlet.pH	Outlet	7.72849489377778
2016-09-16	EM.outlet.pH	Outlet	7.73527921339167
2016-09-17	EM.outlet.pH	Outlet	7.77437130019444
2016-09-18	EM.outlet.pH	Outlet	7.79668514512847
2016-09-19	EM.outlet.pH	Outlet	7.6200111539125
2016-09-20	EM.outlet.pH	Outlet	7.5905984558484
2016-09-21	EM.outlet.pH	Outlet	7.58528211226667
2016-09-22	EM.outlet.pH	Outlet	7.61785351449167
2016-09-23	EM.outlet.pH	Outlet	7.62558433271111
2016-09-24	EM.outlet.pH	Outlet	7.65648413816875
2016-09-25	EM.outlet.pH	Outlet	7.65625682758264
2016-09-26	EM.outlet.pH	Outlet	7.56113026806181
2016-09-27	EM.outlet.pH	Outlet	7.56912972575764
2016-09-28	EM.outlet.pH	Outlet	7.59455819349792
2016-09-29	EM.outlet.pH	Outlet	7.55468342805625
2016-09-30	EM.outlet.pH	Outlet	7.53657844469097
2016-10-01	EM.outlet.pH	Outlet	7.53808857950347
2016-10-02	EM.outlet.pH	Outlet	7.41751097761458
2016-10-03	EM.outlet.pH	Outlet	7.25910993602847
2016-10-04	EM.outlet.pH	Outlet	7.29137791642014
2016-10-05	EM.outlet.pH	Outlet	7.41555923883958
2016-10-06	EM.outlet.pH	Outlet	7.48476205939167
2016-10-07	EM.outlet.pH	Outlet	7.53691196227569
2016-10-08	EM.outlet.pH	Outlet	7.57566264960833
2016-10-09	EM.outlet.pH	Outlet	7.51191262800208
2016-10-10	EM.outlet.pH	Outlet	7.48856996985903
2016-10-11	EM.outlet.pH	Outlet	7.50235918843611
2016-10-12	EM.outlet.pH	Outlet	7.52143996061944
2016-10-13	EM.outlet.pH	Outlet	7.52712713753579
2016-10-14	EM.outlet.pH	Outlet	7.55840889090278
2016-10-15	EM.outlet.pH	Outlet	7.57392738968194
2016-10-16	EM.outlet.pH	Outlet	7.55504756011736
2016-10-17	EM.outlet.pH	Outlet	7.58283061703542
2016-10-18	EM.outlet.pH	Outlet	7.57191737563264
2016-10-19	EM.outlet.pH	Outlet	7.41637476940694
2016-10-20	EM.outlet.pH	Outlet	7.22298245598819
2016-10-21	EM.outlet.pH	Outlet	7.23219707195139
2016-10-22	EM.outlet.pH	Outlet	7.21486566761042
2016-10-23	EM.outlet.pH	Outlet	7.28946944607014
2016-10-24	EM.outlet.pH	Outlet	7.19222281738681
2016-10-25	EM.outlet.pH	Outlet	7.31909741391389
2016-10-26	EM.outlet.pH	Outlet	7.42367802217847
2016-10-27	EM.outlet.pH	Outlet	7.42935195425347
2016-10-28	EM.outlet.pH	Outlet	7.49459785771806
2016-10-29	EM.outlet.pH	Outlet	7.55099476283056
2016-10-30	EM.outlet.pH	Outlet	7.56370971808933
2016-10-31	EM.outlet.pH	Outlet	7.55643442405903
2016-11-01	EM.outlet.pH	Outlet	7.56921877359375
2016-11-02	EM.outlet.pH	Outlet	7.59703252844306
2016-11-03	EM.outlet.pH	Outlet	7.64333789738472
2016-11-04	EM.outlet.pH	Outlet	7.52653207943403
2016-11-05	EM.outlet.pH	Outlet	7.45029175814444
2016-11-06	EM.outlet.pH	Outlet	7.40154613810347
2016-11-07	EM.outlet.pH	Outlet	7.46839773977431
2016-11-08	EM.outlet.pH	Outlet	7.49551661912014
2016-11-09	EM.outlet.pH	Outlet	7.44864318027774
2016-11-10	EM.outlet.pH	Outlet	7.45178368571042
2016-11-11	EM.outlet.pH	Outlet	7.47879865799792
2016-11-12	EM.outlet.pH	Outlet	7.54366916161042
2016-11-13	EM.outlet.pH	Outlet	7.5696242500375
2016-11-14	EM.outlet.pH	Outlet	7.54324219838125
2016-11-15	EM.outlet.pH	Outlet	7.45334510072014
2016-11-16	EM.outlet.pH	Outlet	7.45905657135903
2016-11-17	EM.outlet.pH	Outlet	7.43992055097361
2016-11-18	EM.outlet.pH	Outlet	7.30794567012569
2016-11-19	EM.outlet.pH	Outlet	7.21843287996806
2016-11-20	EM.outlet.pH	Outlet	7.27932240253194
2016-11-21	EM.outlet.pH	Outlet	7.24805273941875
2016-11-22	EM.outlet.pH	Outlet	7.36334349450556
2016-11-23	EM.outlet.pH	Outlet	7.45784536262361
2016-11-24	EM.outlet.pH	Outlet	7.52386014945556
2016-11-25	EM.outlet.pH	Outlet	7.55983773271875
2016-11-26	EM.outlet.pH	Outlet	7.59165435468611
2016-11-27	EM.outlet.pH	Outlet	7.611734199125
2016-11-28	EM.outlet.pH	Outlet	7.60690166263681
2016-11-29	EM.outlet.pH	Outlet	7.58780308717431
2016-11-30	EM.outlet.pH	Outlet	7.54610951685278
2016-12-01	EM.outlet.pH	Outlet	7.45916548882639
2016-12-02	EM.outlet.pH	Outlet	7.48106157645694
2016-12-03	EM.outlet.pH	Outlet	7.52550353862222
2016-12-04	EM.outlet.pH	Outlet	7.53667147243958
2016-12-05	EM.outlet.pH	Outlet	7.51676784084583
2016-12-06	EM.outlet.pH	Outlet	7.51026169952083
2016-12-07	EM.outlet.pH	Outlet	7.53272721253264
2016-12-08	EM.outlet.pH	Outlet	7.52558335038472
2016-12-09	EM.outlet.pH	Outlet	7.51590401424583
2016-12-10	EM.outlet.pH	Outlet	7.40998271019375
2016-12-11	EM.outlet.pH	Outlet	7.31810218959306
2016-12-12	EM.outlet.pH	Outlet	7.31390901630278
2016-12-13	EM.outlet.pH	Outlet	7.34959650169931
2016-12-14	EM.outlet.pH	Outlet	7.38511115298542
2016-12-15	EM.outlet.pH	Outlet	7.45518756325833
2016-12-16	EM.outlet.pH	Outlet	7.49364524018118
2016-12-17	EM.outlet.pH	Outlet	7.50675160247778
2016-12-18	EM.outlet.pH	Outlet	7.46552176772083
2016-12-19	EM.outlet.pH	Outlet	7.48616206582014
2016-12-20	EM.outlet.pH	Outlet	7.50398727256597
2016-12-21	EM.outlet.pH	Outlet	7.53674480075903
2016-12-22	EM.outlet.pH	Outlet	7.53342029765556
2016-12-23	EM.outlet.pH	Outlet	7.46235979467361
2016-12-24	EM.outlet.pH	Outlet	7.37298696141458
2016-12-25	EM.outlet.pH	Outlet	7.32462290265833
2016-12-26	EM.outlet.pH	Outlet	7.35243193874028
2016-12-27	EM.outlet.pH	Outlet	7.42319806022431
2016-12-28	EM.outlet.pH	Outlet	7.45378660558819
2016-12-29	EM.outlet.pH	Outlet	7.49994544419236
2016-12-30	EM.outlet.pH	Outlet	7.52668898608125
2016-12-31	EM.outlet.pH	Outlet	7.52488344911319
2017-01-01	EM.outlet.pH	Outlet	7.40999852082847
2017-01-02	EM.outlet.pH	Outlet	7.43693350124653
2017-01-03	EM.outlet.pH	Outlet	7.39598020617708
2017-01-04	EM.outlet.pH	Outlet	7.39515495912153
2017-01-05	EM.outlet.pH	Outlet	7.46208745976944
2017-01-06	EM.outlet.pH	Outlet	7.48160740622569
2017-01-07	EM.outlet.pH	Outlet	7.48385668031597
2017-01-08	EM.outlet.pH	Outlet	7.48124989204097
2017-01-09	EM.outlet.pH	Outlet	7.47966698777917
2017-01-10	EM.outlet.pH	Outlet	7.45307345285903
2017-01-11	EM.outlet.pH	Outlet	7.46171779948194
2017-01-12	EM.outlet.pH	Outlet	7.29604704299167
2017-01-13	EM.outlet.pH	Outlet	7.282012781575
2017-01-14	EM.outlet.pH	Outlet	7.37302649274931
2017-01-15	EM.outlet.pH	Outlet	7.44145467273403
2017-01-16	EM.outlet.pH	Outlet	7.47453755602153
2017-01-17	EM.outlet.pH	Outlet	7.45997169536319
2017-01-18	EM.outlet.pH	Outlet	7.48289290139306
2017-01-19	EM.outlet.pH	Outlet	7.48596458631458
2017-01-20	EM.outlet.pH	Outlet	7.49080838521458
2017-01-21	EM.outlet.pH	Outlet	7.50024241301597
2017-01-22	EM.outlet.pH	Outlet	7.51661937924653
2017-01-23	EM.outlet.pH	Outlet	7.52658533873333
2017-01-24	EM.outlet.pH	Outlet	7.5744105795625
2017-01-25	EM.outlet.pH	Outlet	7.61642830732639
2017-01-26	EM.outlet.pH	Outlet	7.62863528662361
2017-01-27	EM.outlet.pH	Outlet	7.61415564251806
2017-01-28	EM.outlet.pH	Outlet	7.60660255278056
2017-01-29	EM.outlet.pH	Outlet	7.60472637856736
2017-01-30	EM.outlet.pH	Outlet	7.56756091119792
2017-01-31	EM.outlet.pH	Outlet	7.60234124370625
2017-02-01	EM.outlet.pH	Outlet	7.61742395459236
2017-02-02	EM.outlet.pH	Outlet	7.63026525167569
2017-02-03	EM.outlet.pH	Outlet	7.64250385609236
2017-02-04	EM.outlet.pH	Outlet	7.62030133145625
2017-02-05	EM.outlet.pH	Outlet	7.62745826486528
2017-02-06	EM.outlet.pH	Outlet	7.54609270739375
2017-02-07	EM.outlet.pH	Outlet	7.60540511907708
2017-02-08	EM.outlet.pH	Outlet	7.60750132752569
2017-02-09	EM.outlet.pH	Outlet	7.57929860128472
2017-02-10	EM.outlet.pH	Outlet	7.58128125936944
2017-02-11	EM.outlet.pH	Outlet	7.60363403869514
2017-02-12	EM.outlet.pH	Outlet	7.62006611719722
2017-02-13	EM.outlet.pH	Outlet	7.61661254575625
2017-02-14	EM.outlet.pH	Outlet	7.63933663258194
2017-02-15	EM.outlet.pH	Outlet	7.63615577741528
2017-02-16	EM.outlet.pH	Outlet	7.63180015918403
2017-02-17	EM.outlet.pH	Outlet	7.64513775902639
2017-02-18	EM.outlet.pH	Outlet	7.67019138083056
2017-02-19	EM.outlet.pH	Outlet	7.64316980177431
2017-02-20	EM.outlet.pH	Outlet	7.63581124992986
2017-02-21	EM.outlet.pH	Outlet	7.62983965936875
2017-02-22	EM.outlet.pH	Outlet	7.55980269206528
2017-02-23	EM.outlet.pH	Outlet	7.45499975032292
2017-02-24	EM.outlet.pH	Outlet	7.29960609205417
2017-02-25	EM.outlet.pH	Outlet	7.37547139817431
2017-02-26	EM.outlet.pH	Outlet	7.36389892745
2017-02-27	EM.outlet.pH	Outlet	7.38334822261111
2017-02-28	EM.outlet.pH	Outlet	7.44925225380625
2017-03-01	EM.outlet.pH	Outlet	7.48770044670972
2017-03-02	EM.outlet.pH	Outlet	7.50487193153056
2017-03-03	EM.outlet.pH	Outlet	7.56050271274583
2017-03-04	EM.outlet.pH	Outlet	7.59022040737917
2017-03-05	EM.outlet.pH	Outlet	7.58588551612014
2017-03-06	EM.outlet.pH	Outlet	7.59593819252361
2017-03-07	EM.outlet.pH	Outlet	7.61850354189583
2017-03-08	EM.outlet.pH	Outlet	7.61739623976736
2017-03-09	EM.outlet.pH	Outlet	7.61051429578264
2017-03-10	EM.outlet.pH	Outlet	7.6222630412625
2017-03-11	EM.outlet.pH	Outlet	7.64627955599653
2017-03-12	EM.outlet.pH	Outlet	7.66892580135347
2017-03-13	EM.outlet.pH	Outlet	7.67513401635556
2017-03-14	EM.outlet.pH	Outlet	7.67316517866944
2017-03-15	EM.outlet.pH	Outlet	7.68211704673264
2017-03-16	EM.outlet.pH	Outlet	7.67556898158681
2017-03-17	EM.outlet.pH	Outlet	7.64995626271875
2017-03-18	EM.outlet.pH	Outlet	7.40307087575523
2017-03-19	EM.outlet.pH	Outlet	7.40240593942292
2017-03-20	EM.outlet.pH	Outlet	7.32108036744167
2017-03-21	EM.outlet.pH	Outlet	7.24208411962778
2017-03-22	EM.outlet.pH	Outlet	7.28038334805
2017-03-23	EM.outlet.pH	Outlet	7.39323579529236
2017-03-24	EM.outlet.pH	Outlet	7.47697383516597
2017-03-25	EM.outlet.pH	Outlet	7.57280380886736
2017-03-26	EM.outlet.pH	Outlet	7.61503720975942
2017-03-27	EM.outlet.pH	Outlet	7.56728218496042
2017-03-28	EM.outlet.pH	Outlet	7.56787945527569
2017-03-29	EM.outlet.pH	Outlet	7.58102408612708
2017-03-30	EM.outlet.pH	Outlet	7.52035245327708
2017-03-31	EM.outlet.pH	Outlet	7.52436029133333
2017-04-01	EM.outlet.pH	Outlet	7.55849062334028
2017-04-02	EM.outlet.pH	Outlet	7.6026598671875
2017-04-03	EM.outlet.pH	Outlet	7.60352023694375
2017-04-04	EM.outlet.pH	Outlet	7.55711122419236
2017-04-05	EM.outlet.pH	Outlet	7.57158873156458
2017-04-06	EM.outlet.pH	Outlet	7.57302437332476
2017-04-07	EM.outlet.pH	Outlet	7.54024240195625
2017-04-08	EM.outlet.pH	Outlet	7.52297904859583
2017-04-09	EM.outlet.pH	Outlet	7.5411532011625
2017-04-10	EM.outlet.pH	Outlet	7.57595160942778
2017-04-11	EM.outlet.pH	Outlet	7.59367657527569
2017-04-12	EM.outlet.pH	Outlet	7.47296284114792
2017-04-13	EM.outlet.pH	Outlet	7.51378315508889
2017-04-14	EM.outlet.pH	Outlet	7.45249681127569
2017-04-15	EM.outlet.pH	Outlet	7.17555686933264
2017-04-16	EM.outlet.pH	Outlet	7.09773753773611
2017-04-17	EM.outlet.pH	Outlet	7.19495684267639
2017-04-18	EM.outlet.pH	Outlet	7.31634528595
2017-04-19	EM.outlet.pH	Outlet	7.40680671384514
2017-04-20	EM.outlet.pH	Outlet	7.48856417573542
2017-04-21	EM.outlet.pH	Outlet	7.52243393487083
2017-04-22	EM.outlet.pH	Outlet	7.5615958374625
2017-04-23	EM.outlet.pH	Outlet	7.59010287742153
2017-04-24	EM.outlet.pH	Outlet	7.55019233315903
2017-04-25	EM.outlet.pH	Outlet	7.52721425155208
2017-04-26	EM.outlet.pH	Outlet	7.50680928061042
2017-04-27	EM.outlet.pH	Outlet	7.48462084616944
2017-04-28	EM.outlet.pH	Outlet	7.33730241376111
2017-04-29	EM.outlet.pH	Outlet	7.31322308687431
2017-04-30	EM.outlet.pH	Outlet	7.38870188456458
2017-05-01	EM.outlet.pH	Outlet	7.44683721188611
2017-05-02	EM.outlet.pH	Outlet	7.47460694519375
2017-05-03	EM.outlet.pH	Outlet	7.48072055509722
2017-05-04	EM.outlet.pH	Outlet	7.49844069268819
2017-05-05	EM.outlet.pH	Outlet	7.50674502556528
2017-05-06	EM.outlet.pH	Outlet	7.51338925156111
2017-05-07	EM.outlet.pH	Outlet	7.506516340125
2017-05-08	EM.outlet.pH	Outlet	7.52907237285833
2017-05-09	EM.outlet.pH	Outlet	7.54105830473472
2017-05-10	EM.outlet.pH	Outlet	7.44326848910903
2017-05-11	EM.outlet.pH	Outlet	7.33423335501736
2017-05-12	EM.outlet.pH	Outlet	7.35579029182708
2017-05-13	EM.outlet.pH	Outlet	7.41081716476667
2017-05-14	EM.outlet.pH	Outlet	7.28994155703194
2017-05-15	EM.outlet.pH	Outlet	7.30035675086458
2017-05-16	EM.outlet.pH	Outlet	7.23986107858403
2017-05-17	EM.outlet.pH	Outlet	7.1374669011125
2017-05-18	EM.outlet.pH	Outlet	7.22831730473681
2017-05-19	EM.outlet.pH	Outlet	7.28576883047083
2017-05-20	EM.outlet.pH	Outlet	7.38629251320764
2017-05-21	EM.outlet.pH	Outlet	7.43963001535
2017-05-22	EM.outlet.pH	Outlet	7.43573041280903
2017-05-23	EM.outlet.pH	Outlet	7.42109003653958
2017-05-24	EM.outlet.pH	Outlet	7.44581201315625
2017-05-25	EM.outlet.pH	Outlet	7.45019348543819
2017-05-26	EM.outlet.pH	Outlet	7.44878685264514
2017-05-27	EM.outlet.pH	Outlet	7.46359992245694
2017-05-28	EM.outlet.pH	Outlet	7.49768892695556
2017-05-29	EM.outlet.pH	Outlet	7.44928943928819
2017-05-30	EM.outlet.pH	Outlet	7.41309345701458
2017-05-31	EM.outlet.pH	Outlet	7.4277448728
2017-06-01	EM.outlet.pH	Outlet	7.46330938673472
2017-06-02	EM.outlet.pH	Outlet	7.44504473732708
2017-06-03	EM.outlet.pH	Outlet	7.45793785004722
2017-06-04	EM.outlet.pH	Outlet	7.46811097547014
2017-06-05	EM.outlet.pH	Outlet	7.47676157019931
2017-06-06	EM.outlet.pH	Outlet	7.44250430065625
2017-06-07	EM.outlet.pH	Outlet	7.40905961936944
2017-06-08	EM.outlet.pH	Outlet	7.18026351035903
2017-06-09	EM.outlet.pH	Outlet	7.13408152962847
2017-06-10	EM.outlet.pH	Outlet	7.10967634516319
2017-06-11	EM.outlet.pH	Outlet	7.16331562128611
2017-06-12	EM.outlet.pH	Outlet	7.19115581524792
2017-06-13	EM.outlet.pH	Outlet	7.24982320611736
2017-06-14	EM.outlet.pH	Outlet	7.31124298697986
2017-06-15	EM.outlet.pH	Outlet	7.33991736097014
2017-06-16	EM.outlet.pH	Outlet	7.39319147348611
2017-06-17	EM.outlet.pH	Outlet	7.4162724817
2017-06-18	EM.outlet.pH	Outlet	7.41924825814097
2017-06-19	EM.outlet.pH	Outlet	7.38635145552708
2017-06-20	EM.outlet.pH	Outlet	7.40587970772639
2017-06-21	EM.outlet.pH	Outlet	7.44478466527014
2017-06-22	EM.outlet.pH	Outlet	7.46789107015833
2017-06-23	EM.outlet.pH	Outlet	7.45518506508264
2017-06-24	EM.outlet.pH	Outlet	7.45547108885965
2017-06-25	EM.outlet.pH	Outlet	7.43957101526181
2017-06-26	EM.outlet.pH	Outlet	7.43935202046806
2017-06-27	EM.outlet.pH	Outlet	7.4218630449625
2017-06-28	EM.outlet.pH	Outlet	7.39532710506472
2017-06-29	EM.outlet.pH	Outlet	7.41007678517708
2017-06-30	EM.outlet.pH	Outlet	7.19734355933403
2017-07-01	EM.outlet.pH	Outlet	7.05381179354028
2017-07-02	EM.outlet.pH	Outlet	7.14766372469444
2017-07-03	EM.outlet.pH	Outlet	7.20402114014375
2017-07-04	EM.outlet.pH	Outlet	7.09016542370347
2017-07-05	EM.outlet.pH	Outlet	7.14320787109306
2017-07-06	EM.outlet.pH	Outlet	7.21837232321875
2017-07-07	EM.outlet.pH	Outlet	7.31036361611389
2017-07-08	EM.outlet.pH	Outlet	7.38136488897986
2017-07-09	EM.outlet.pH	Outlet	7.42469323143681
2017-07-10	EM.outlet.pH	Outlet	7.38725082854028
2017-07-11	EM.outlet.pH	Outlet	7.40301742739444
2017-07-12	EM.outlet.pH	Outlet	7.41338512251944
2017-07-13	EM.outlet.pH	Outlet	7.43214140141181
2017-07-14	EM.outlet.pH	Outlet	7.42613208290417
2017-07-15	EM.outlet.pH	Outlet	7.43825365528125
2017-07-16	EM.outlet.pH	Outlet	7.42566332439653
2017-07-17	EM.outlet.pH	Outlet	7.43381153434514
