Date	Flow_influent_[m3/d]	Flow_influent_to_bio[m3/d]	pH_influent	Conductivity_influent_[mS/cm]	Temperature_[C]	SS_influent_[mg/l]	VSS_influent_[mg/l]	COD_influent_[mg/l]	COD_influent_filtered_[mg/l]	BOD5_influent_[mg/l]	N_tot_influent_[mg/l]	NH4_N_influent_[mg/l]	P_tot_influent_[mg/l]	PO4_P_influent_[mg/l]	VSS_tank_[mg/l]	COD_tank_[mg/l]	SV_[ml/l]	SVI_[ml/g]	DSV_[ml/l]	DSVI_[ml/g]	Filament_Index	DO_Line_A_setpoint_[mg/l]	DO_Line_A_value_[mg/l]	DO_Line_B_setpoint_[mg/l]	DO_Line_B_value_[mg/l]	DO_Line_C_setpoint_[mg/l]	SS_tank_Line_A_[g/l]	SS_tank_Line_B_[g/l]	SS_tank_Line_C_[g/l]	DO_Line_A_setpoint_[mg/l]	DO_Line_A_value_[mg/l]	DO_Line_B_setpoint_[mg/l]	DO_Line_B_value_[mg/l]	DO_Line_C_setpoint_[mg/l]	DO_Line_C_value_[mg/l]	Fe_to_bio_[l/d]	Fe_effluent_tank_A_[l/d]	Fe_effluent_tank_B_[l/d]	Fe_effluent_tank_C_[l/d]	Flow_out_[m3/d]	SS_out_[mg/l]	COD_out_[mg/l]	COD_filtered_out_[mg/l]	BOD5_out_[mg/l]	N_tot_out_[mg/l]	NH4_N_out_[mg/l]	NO3_N_out_[mg/l]	P_tot_out_[mg/l]	PO4_P_out_[mg/l]
09-07-2019	129890,56	      NA	8,187264	2,0324266	18,069788	260	220	520	140	250	49	37	5,7	3,1	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,796525	0,6563436	1,901528	0,9523256	1,84233	2,64702	2,548308	2,30E+00	1,796525	0,6563436	1,901528	0,9523256	1,84233	0,7813636	0,00E+00	6,01E+02	6,00E+02	6,00E+02	129893	7	23	20	3,4	2,8	0,16	1,7	0,17	0,042
10-07-2019	114759,08	      NA	8,142454	2,4445506	18,808775	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	2452	3220,5	670	229,7668	150	128,6008	  NA	1,8	0,8322034	2,015517	0,8677083	1,891837	2,581808	2,451608	2,09E+00	1,8	0,8322034	2,015517	0,8677083	1,891837	0,75	8,95E-03	6,01E+02	6,00E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
11-07-2019	115332,29	      NA	8,109697	2,4043482	18,862689	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,961994	0,6466233	2,08774	0,9622873	1,944718	2,533572	2,299335	2,07E+00	1,961994	0,6466233	2,08774	0,9622873	1,944718	0,6899242	0,00E+00	6,01E+02	6,00E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
12-07-2019	109615,89	      NA	8,165576	2,4139013	19,039519	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,967391	0,6478261	2,208929	0,842268	1,897959	2,454085	2,257242	1,98E+00	1,967391	0,6478261	2,208929	0,842268	1,897959	0,6616667	0,00E+00	6,01E+02	6,00E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
13-07-2019	104653,11	      NA	8,052042	2,3625521	19,046941	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	      NA	       NA	      NA	       NA	      NA	2,371701	2,089552	1,92E+00	      NA	       NA	      NA	       NA	      NA	       NA	0,00E+00	6,96E+02	7,12E+02	6,94E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
14-07-2019	100985,55	      NA	8,046721	2,3464509	19,040962	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	      NA	       NA	      NA	       NA	      NA	2,257726	1,887941	1,79E+00	      NA	       NA	      NA	       NA	      NA	       NA	0,00E+00	7,51E+02	7,69E+02	7,45E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
15-07-2019	107818,27	      NA	8,064689	2,3373735	19,122395	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	      NA	       NA	      NA	       NA	      NA	2,261206	2,073421	1,99E+00	      NA	       NA	      NA	       NA	      NA	       NA	0,00E+00	6,78E+02	7,06E+02	6,22E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
16-07-2019	104753,6	      NA	8,095311	2,3198166	19,078395	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,904508	0,7495775	2,086755	1,0127886	1,796567	2,307927	2,06495	2,15E+00	1,904508	0,7495775	2,086755	1,0127886	1,796567	0,6528497	1,80E-01	7,74E+02	8,17E+02	6,30E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
17-07-2019	105629,91	      NA	8,078219	2,3186577	19,181204	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,061765	0,5518868	2,075439	1,1906977	1,813043	2,206538	2,204739	2,61E+00	2,061765	0,5518868	2,075439	1,1906977	1,813043	0,7008333	2,18E-01	6,05E+02	6,00E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
18-07-2019	103090,18	      NA	8,040857	2,2826651	19,232002	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	      NA	       NA	      NA	       NA	      NA	2,281842	3,360264	2,83E+00	      NA	       NA	      NA	       NA	      NA	       NA	0,00E+00	6,00E+02	6,03E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
19-07-2019	102987,7	      NA	7,974015	2,2873658	19,245982	110	87	770	210	250	61	49	6,8	5,2	  NA	    NA	 NA	      NA	 NA	      NA	  NA	      NA	       NA	      NA	       NA	      NA	2,291237	2,612458	3,05E+00	      NA	       NA	      NA	       NA	      NA	       NA	1,66E+03	8,61E+02	1,18E+03	7,22E+02	102986	2,8	36	33	4,5	6,3	2,4	2,6	0,47	0,39
20-07-2019	98534,89	      NA	8,153098	2,2213912	19,346957	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	      NA	       NA	      NA	       NA	      NA	2,78544	1,984687	3,42E+00	      NA	       NA	      NA	       NA	      NA	       NA	5,39E+03	8,63E+02	1,83E+03	9,87E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
21-07-2019	114036,34	      NA	8,051007	1,9740304	19,34039	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	      NA	       NA	      NA	       NA	      NA	2,918691	1,904451	3,44E+00	      NA	       NA	      NA	       NA	      NA	       NA	4,08E+03	7,69E+02	1,77E+03	1,06E+03	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
22-07-2019	165344,38	      NA	8,038129	1,7481726	19,041019	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	      NA	       NA	      NA	       NA	      NA	3,235542	2,691735	3,26E+00	      NA	       NA	      NA	       NA	      NA	       NA	4,26E+03	3,32E+02	1,45E+03	1,14E+03	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
23-07-2019	104531,82	      NA	8,301154	1,8675095	19,345561	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	      NA	       NA	      NA	       NA	      NA	3,990055	2,257591	3,65E+00	      NA	       NA	      NA	       NA	      NA	       NA	3,32E+03	3,47E+01	7,14E+02	6,01E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
24-07-2019	102571,33	      NA	8,120573	2,165756	19,570408	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	      NA	       NA	      NA	       NA	      NA	4,724783	1,790072	3,55E+00	      NA	       NA	      NA	       NA	      NA	       NA	2,56E+03	0,00E+00	7,76E+02	6,02E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
25-07-2019	100518,03	      NA	8,109727	2,1422768	19,602692	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	      NA	       NA	      NA	       NA	      NA	2,177871	1,76437	1,80E+00	      NA	       NA	      NA	       NA	      NA	       NA	1,96E+03	6,11E+02	8,06E+02	6,02E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
26-07-2019	100160,52	      NA	8,108258	2,106751	19,813548	    NA	 NA	    NA	   NA	   NA	    NA	43,29	    NA	4,72	  NA	    NA	 NA	      NA	 NA	      NA	  NA	      NA	       NA	      NA	       NA	      NA	1,826185	1,574289	1,58E+00	      NA	       NA	      NA	       NA	      NA	       NA	2,14E+03	6,22E+02	8,03E+02	6,01E+02	100161	6,2	32	31	5,1	9	3,17	3,01	0,26	0,15
27-07-2019	98404,25	      NA	8,136026	2,0937033	19,767357	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	      NA	       NA	      NA	       NA	      NA	1,791568	1,650851	1,56E+00	      NA	       NA	      NA	       NA	      NA	       NA	1,97E+03	6,17E+02	7,95E+02	6,01E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
28-07-2019	342419,92	      NA	8,043577	1,0291828	18,776809	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	      NA	       NA	      NA	       NA	      NA	1,704539	1,513015	1,57E+00	      NA	       NA	      NA	       NA	      NA	       NA	1,49E+03	1,35E+03	1,19E+03	1,33E+03	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
29-07-2019	148579,21	      NA	7,999263	1,6707407	18,916628	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,382564	0,6382423	2,198605	1,0432961	1,891566	2,193973	2,113493	1,77E+00	2,382564	0,6382423	2,198605	1,0432961	1,891566	0,7122881	1,23E+03	7,67E+02	6,57E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
30-07-2019	118207,94	      NA	8,160233	2,1945592	20,076636	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,931655	0,7795632	2,010047	1,0713364	1,85491	2,115875	1,899873	1,82E+00	1,931655	0,7795632	2,010047	1,0713364	1,85491	0,7086525	9,34E+02	3,58E+02	4,06E+02	3,02E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
31-07-2019	301570,3	      NA	8,07372	1,0903379	19,044425	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,155835	0,7374155	2,194786	1,0151405	2,145455	2,045641	1,878772	2,11E+00	2,155835	0,7374155	2,194786	1,0151405	2,145455	0,6860417	4,50E+03	3,31E+02	6,39E+00	1,02E-01	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
01-08-2019	262326,76	      NA	8,103972	1,1888251	18,691662	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,1125	0,6819543	2,215522	0,9124207	2,140681	2,110011	2,01277	2,40E+00	2,1125	0,6819543	2,215522	0,9124207	2,140681	0,6932639	1,42E+03	7,24E+02	1,18E+03	9,44E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
02-08-2019	120957,69	      NA	8,160104	2,1509138	19,718056	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,031097	0,7299553	2,107093	1,0923556	2,026095	2,326692	2,243245	2,92E+00	2,031097	0,7299553	2,107093	1,0923556	2,026095	0,7563889	0,00E+00	6,00E+02	6,00E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
03-08-2019	112634,15	      NA	8,139443	2,2453245	19,877003	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,146912	0,8125183	2,213078	1,1665785	2,08031	2,303251	2,176179	3,80E+00	2,146912	0,8125183	2,213078	1,1665785	2,08031	0,8074306	0,00E+00	6,00E+02	6,00E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
04-08-2019	112159,44	      NA	8,157292	2,2982555	19,916848	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,219938	0,7934734	2,27	1,1489903	2,112798	2,325084	2,072012	4,09E+00	2,219938	0,7934734	2,27	1,1489903	2,112798	0,8045833	0,00E+00	6,01E+02	6,00E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
05-08-2019	127514,84	      NA	8,191975	2,3225914	20,016964	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,280966	0,7808118	2,406972	1,0895833	2,139971	2,44887	2,155157	4,23E+00	2,280966	0,7808118	2,406972	1,0895833	2,139971	0,8048611	0,00E+00	6,02E+02	6,00E+02	6,01E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
06-08-2019	138563,15	      NA	8,196573	1,9490003	19,976773	280	350	660	140	370	58	32,89	7,8	4,22	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,412622	0,7802292	2,440434	1,1109871	2,312114	2,849266	2,325782	1,52E+00	2,412622	0,7802292	2,440434	1,1109871	2,312114	0,8461806	0,00E+00	6,01E+02	6,00E+02	6,00E+02	138561	5,7	29	28	2,8	11	3,85	4,81	0,23	0,1
07-08-2019	122594,21	      NA	8,234296	2,2703239	20,126863	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,324814	0,760657	2,384171	1,0367893	2,19139	2,919319	2,137627	0,00E+00	2,324814	0,760657	2,384171	1,0367893	2,19139	0,7384028	0,00E+00	6,01E+02	6,00E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
08-08-2019	282518,41	      NA	8,115634	1,1466941	18,897774	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	1652	2237	350	174,3028	100	124,502	  NA	2,390869	0,6056738	2,382732	0,8517921	2,312129	2,11555	1,943012	3,35E-08	2,390869	0,6056738	2,382732	0,8517921	2,312129	0,6582639	0,00E+00	1,05E+03	7,59E+02	1,06E+03	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
09-08-2019	215606,16	      NA	8,227016	1,4180898	19,080071	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,167003	0,7148702	2,226525	1,0574653	2,116446	2,689921	2,581485	0,00E+00	2,167003	0,7148702	2,226525	1,0574653	2,116446	0,7977778	0,00E+00	6,14E+02	6,08E+02	6,41E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
10-08-2019	174421,62	      NA	8,155944	1,434738	19,581609	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,205848	0,5795593	2,242271	0,8900703	2,102144	2,714576	2,603406	0,00E+00	2,205848	0,5795593	2,242271	0,8900703	2,102144	0,6551389	5,63E-05	7,79E+02	6,95E+02	2,97E+03	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
11-08-2019	121894,34	      NA	8,208886	2,1047249	20,104768	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,053343	0,5543495	2,19078	0,7999088	1,968167	3,014686	2,853726	0,00E+00	2,053343	0,5543495	2,19078	0,7999088	1,968167	0,6136111	0,00E+00	6,05E+02	6,01E+02	6,01E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
12-08-2019	133888,26	      NA	8,289869	2,1030683	20,038948	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,212445	0,5860223	2,239729	0,7537616	2,064344	3,10971	2,870968	0,00E+00	2,212445	0,5860223	2,239729	0,7537616	2,064344	0,5885417	6,30E-03	6,06E+02	6,01E+02	6,01E+02	134039	5	27	   NA	3	4	1,12	1,68	0,12	0,05
13-08-2019	298664,78	      NA	8,221168	1,2531755	19,156269	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,291403	0,5993161	2,362037	0,7520147	2,179799	2,596886	2,444432	0,00E+00	2,291403	0,5993161	2,362037	0,7520147	2,179799	0,57375	5,63E-05	1,03E+03	1,08E+03	9,37E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
14-08-2019	144577,15	      NA	8,387243	2,0601294	19,767994	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,087708	0,5796584	2,199576	0,841991	1,971574	3,123351	2,90605	0,00E+00	2,087708	0,5796584	2,199576	0,841991	1,971574	0,6613889	0,00E+00	6,07E+02	6,00E+02	6,01E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
15-08-2019	225298,5	      NA	8,267019	1,5727493	19,090839	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,32289	0,7350993	2,273095	1,0027096	2,09483	2,944555	2,77915	0,00E+00	2,32289	0,7350993	2,273095	1,0027096	2,09483	0,7336806	0,00E+00	6,11E+02	6,02E+02	6,06E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
16-08-2019	146958,72	      NA	8,356237	1,7885972	19,568201	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,242105	0,6580029	2,210578	0,8245873	2,076106	3,038005	2,879902	0,00E+00	2,242105	0,6580029	2,210578	0,8245873	2,076106	0,6760417	0,00E+00	6,05E+02	6,00E+02	6,01E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
17-08-2019	214386,62	      NA	8,213798	1,6013281	19,455986	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,309146	0,6114754	2,330605	0,8484642	2,152883	2,88136	2,751373	0,00E+00	2,309146	0,6114754	2,330605	0,8484642	2,152883	0,6415972	0,00E+00	8,27E+02	8,87E+02	7,80E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
18-08-2019	191705,33	      NA	8,177509	1,3893073	19,401879	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,218135	0,6012039	2,230532	0,8030435	2,059153	2,650655	2,489186	0,00E+00	2,218135	0,6012039	2,230532	0,8030435	2,059153	0,6453472	0,00E+00	6,05E+02	8,87E+02	7,74E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
19-08-2019	154071,88	      NA	8,287067	1,7990331	19,760223	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,247297	0,8056506	2,19064	0,9169137	2,042797	2,8404	2,678281	0,00E+00	2,247297	0,8056506	2,19064	0,9169137	2,042797	0,7165278	0,00E+00	6,03E+02	6,01E+02	6,00E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
20-08-2019	162123,87	      NA	8,22918	1,70665	19,901527	290	240	770	170	310	48	33,8	6,2	3,6	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,250143	0,6765745	2,216708	0,8819797	2,158279	2,893376	2,70986	0,00E+00	2,250143	0,6765745	2,216708	0,8819797	2,158279	0,6834028	0,00E+00	6,02E+02	7,42E+02	7,26E+02	162097	7,7	37	26	3,2	6,3	2,68	2,41	0,22	0,1
21-08-2019	129298,65	      NA	8,297006	2,089824	20,017579	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,208585	0,654749	2,109781	0,827256	2,081566	2,920815	2,719656	0,00E+00	2,208585	0,654749	2,109781	0,827256	2,081566	0,6764583	0,00E+00	6,02E+02	6,00E+02	6,02E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
22-08-2019	136240,93	      NA	8,216774	2,291787	19,894537	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,30276	0,6821455	2,268495	0,8054608	2,146163	2,917782	2,698231	0,00E+00	2,30276	0,6821455	2,268495	0,8054608	2,146163	0,6727778	3,44E-01	6,03E+02	6,02E+02	6,01E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
23-08-2019	123375,27	      NA	8,256311	2,277802	20,038378	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,119708	2,3054598	2,287739	0,8559825	1,964126	2,971369	2,784768	0,00E+00	2,119708	2,3054598	2,287739	0,8559825	1,964126	0,6632639	0,00E+00	6,03E+02	6,00E+02	6,02E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
24-08-2019	117088,25	      NA	8,182378	2,281401	20,142302	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,253172	0,629908	2,178926	0,8786287	2	2,944042	2,72359	0,00E+00	2,253172	0,629908	2,178926	0,8786287	2	0,6829861	0,00E+00	6,05E+02	6,00E+02	6,02E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
25-08-2019	117251,41	      NA	8,172358	2,260363	20,197398	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,189504	0,6482196	2,128016	0,8170583	2,044734	2,903611	2,671961	0,00E+00	2,189504	0,6482196	2,128016	0,8170583	2,044734	0,6643056	0,00E+00	6,03E+02	6,00E+02	6,02E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
26-08-2019	122620,14	      NA	8,206327	2,20885	20,426004	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,24862	0,6497028	2,142803	0,8600175	2,118686	2,864695	2,645374	0,00E+00	2,24862	0,6497028	2,142803	0,8600175	2,118686	0,6566667	0,00E+00	6,05E+02	6,01E+02	6,02E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
27-08-2019	123902,79	      NA	8,290302	2,145928	20,57958	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,22963	0,637145	2,186315	0,7985556	2,082097	2,916041	2,705155	0,00E+00	2,22963	0,637145	2,186315	0,7985556	2,082097	0,6324306	0,00E+00	6,03E+02	6,01E+02	5,98E+02	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
28-08-2019	128642,14	      NA	8,158701	2,01638	20,621822	550	490	890	280	300	67	45,5	8,7	4,77	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,27311	0,7011994	2,196173	0,8838682	2,081156	2,875502	2,657621	0,00E+00	2,27311	0,7011994	2,196173	0,8838682	2,081156	0,6402083	6,84E+02	6,03E+02	6,01E+02	3,14E+02	128643	4,5	38	37	4,4	5,8	0,86	3,39	0,18	0,07
29-08-2019	133426,16	      NA	8,205735	2,121026	20,563769	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	2,5	2,26596	0,5590772	2,248961	0,7352041	2,197395	2,824948	2,609962	0,00E+00	2,26596	0,5590772	2,248961	0,7352041	2,197395	0,6190972	1,66E-01	6,30E+02	6,05E+02	5,32E+00	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
30-08-2019	126123,08	      NA	8,246373	2,344029	20,605685	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,141896	0,5552695	2,180607	0,7581069	2,091067	2,823219	2,636535	0,00E+00	2,141896	0,5552695	2,180607	0,7581069	2,091067	0,6264583	1,22E-02	6,06E+02	6,25E+02	3,59E-01	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
31-08-2019	200963,21	      NA	8,154454	2,001997	20,362799	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,160487	0,5300314	2,258995	0,8038007	2,141544	2,839655	2,570912	0,00E+00	2,160487	0,5300314	2,258995	0,8038007	2,141544	0,6417361	6,24E-04	9,05E+02	8,14E+02	2,77E-01	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
01-09-2019	142705,25	      NA	8,226884	1,631602	20,434227	330	260	660	180	150	50	28,99	6,1	3,22	  NA	    NA	 NA	      NA	 NA	      NA	  NA	2,136887	1,2064422	2,239623	0,8408593	2,194564	2,845111	2,723734	0,00E+00	2,136887	1,2064422	2,239623	0,8408593	2,194564	0,7166667	0,00E+00	6,14E+02	6,02E+02	1,31E-01	142708	6,1	48	35	4	7,8	3,5	1,32	0,76	0,6
02-09-2019	120418,65	      NA	8,26795	2,292541	20,433227	    NA	 NA	    NA	   NA	   NA	    NA	    NA	    NA	   NA	  NA	    NA	 NA	      NA	 NA	      NA	  NA	1,794964	0,5054613	2,133901	0,838296	2,083295	2,770626	2,658745	0,00E+00	1,794964	0,5054613	2,133901	0,838296	2,083295	0,7224306	1,91E+00	6,53E+02	6,00E+02	1,42E+03	    NA	    NA	    NA	   NA	   NA	    NA	    NA	   NA	   NA	   NA
